¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(423.85, 14.68, 253.66) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 12.1121
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542334
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727043
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92388
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134036
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358813
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599744
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860731
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.127182
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.099448
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.073471
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.049224
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.026683
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.005825
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 7.986628
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 7.969072
(423.86, 14.79, 253.59) (412.23, 7.58, 230.67) (1.90, 1.13, 1.65) Tools 13.53819
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.329192
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.576535
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 11.1834
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556087
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741668
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939445
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150625
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376558
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618736
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.767169
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.739057
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.712645
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.687906
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.664815
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.643349
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.623483
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.605201
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.588481
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.36552
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.283916
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.536075
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 11.12818
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570233
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756689
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955458
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167706
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394796
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63828
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.731177
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.703193
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.676901
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.652274
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.629288
ƒ (423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.607919
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.588145
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.591803
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.621356
(423.86, 14.79, 253.59) (412.72, 7.73, 235.33) (1.88, 1.40, 1.43) Tools 8.560513
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.240868
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.226046
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.213063
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.201908
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.192572
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.185041
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.179313
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584753
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77212
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971895
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185231
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413545
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658363
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.726928
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.747776
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.770256
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.794389
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.820205
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.847725
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.876982
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.908003
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 7.940828
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.31054
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.200003
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.185243
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.172317
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.161208
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.15191
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.144412
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.138705
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.134787
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.13265
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.132296
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.133719
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595861
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787985
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988765
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203238
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4328
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679008
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995228
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.072781
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.098377
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.125726
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.154856
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.185796
 (423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.218579
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.253243
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.289824
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.32836
(423.86, 14.79, 253.59) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 9.353478
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.353046
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.354436
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.357651
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.362694
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.369571
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.378286
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.38885
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.401275
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.415568
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.431747
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596728
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80423
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006077
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221726
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452554
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700203
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029812
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.427765
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.456968
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.488034
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.520996
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.555889
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.592752
(423.86, 14.79, 253.59) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 8.631625
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.823419
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.805767
(423.86, 14.79, 253.59) (412.47, 7.73, 234.06) (1.88, 1.40, 1.43) Tools 9.812872
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.813201
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.81544
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.819595
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.825671
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.833672
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.843605
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.855485
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.869316
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.885119
(423.86, 14.79, 253.59) (412.47, 9.12, 234.06) (1.88, 1.40, 1.43) Tools 9.902905
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597689
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820916
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023859
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240697
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472848
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721941
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064785
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478031
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.933878
ş(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.90521
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.923197
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 8.96269
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.004297
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.048063
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.094041
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.142277
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.235938
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.48001
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.46526
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.45258
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.44196
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.4334
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.42688
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.4224
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.41996
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.41954
(423.86, 14.79, 253.59) (412.21, 9.12, 232.73) (1.88, 1.40, 1.43) Tools 10.42575
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598745
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838006
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042073
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260128
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493665
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744254
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100158
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516844
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03683
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.324319
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.366961
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.411839
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.459001
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.508502
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.560396
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.614745
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.671612
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.11076
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.09652
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.08428
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.07404
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.06578
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.05949
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.05516
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.0528
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.0524
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.05396
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599883
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842141
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060729
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280062
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514985
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767115
ı(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135914
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556517
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072211
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676642
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.858974
(423.86, 14.79, 253.59) (410.71, 7.73, 234.72) (1.88, 1.40, 1.43) Tools 9.910204
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.1781
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.15368
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.13133
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.14076
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.20509
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.07663
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.06243
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.05024
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.04003
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.03179
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.02552
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.08327
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.16743
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.25502
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.34617
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601134
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84349
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079854
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300492
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536837
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790563
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17206
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596644
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.107751
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740808
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.40756
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.46634
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.52786
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.59219
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.65939
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.72956
(423.86, 14.79, 253.59) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 10.80277
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.04468
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.28881
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.36668
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.44779
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.53225
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.62017
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.71168
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.8069
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 10.90598
(423.86, 14.79, 253.59) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.00906
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602455
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844914
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099429
â(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321404
(423.86, 14.79, 253.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559231
