¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(418.95, 14.19, 318.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53965
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30058
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718093
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879203
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052724
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240102
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443015
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089502
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354638
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645299
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958197
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294888
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66738
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081648
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564414
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119343
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745701
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44124
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22443
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07621
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5526
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.727896
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88974
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064078
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252372
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456312
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104737
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371297
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663577
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97888
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317694
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692664
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109808
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595551
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154774
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78664
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48287
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27338
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14654
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65243
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.737765
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.900445
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.075617
”(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26484
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.469828
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120189
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388229
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682107
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999938
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340929
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718441
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138545
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627226
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190817
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828418
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52538
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32364
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2185
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70281
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.747236
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.911318
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087338
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277511
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.483564
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135895
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405364
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700978
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021379
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364594
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744684
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167823
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65947
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227505
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871094
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57191
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37514
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29219
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70623
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.756851
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.92176
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099242
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290381
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.49752
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153662
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422801
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720125
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043207
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388713
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771434
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197656
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692287
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264856
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914601
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62195
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43227
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3676
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71095
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76783
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932546
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110872
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.303452
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511698
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17191
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.441195
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739566
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065403
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413224
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798644
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228038
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725657
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302854
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959008
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67305
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49804
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44472
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71704
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.779116
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.944685
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.123173
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316422
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526096
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190412
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461394
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759313
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088023
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438189
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826362
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258959
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759587
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341535
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00434
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72522
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56528
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52368
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72444
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.790562
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957001
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136457
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330475
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959576
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209186
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481964
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781169
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111024
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463611
“(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854571
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290512
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794119
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380897
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05055
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77844
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63402
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60441
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73323
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802168
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96949
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149935
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345056
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977039
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228251
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502813
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804057
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134376
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48944
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883311
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322638
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829194
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420923
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09768
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83277
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70425
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68705
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74335
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.813933
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.982155
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163601
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359848
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994774
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247554
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523936
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827315
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158189
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515737
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912528
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355263
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864795
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461617
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14573
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88823
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.776
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77155
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75482
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.82586
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994995
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17746
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374849
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012725
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267151
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545407
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8509
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182349
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542478
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942261
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388526
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901046
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502993
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1944
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94479
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84933
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85798
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76769
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837946
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008008
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19151
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390061
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03091
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287007
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567129
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874812
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206907
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569662
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972513
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422391
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937845
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545064
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24292
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00301
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92425
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94641
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75144
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83112
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.85019
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021194
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20575
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405482
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049352
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307142
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589204
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899069
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231885
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597301
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003259
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456809
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975269
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587836
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29233
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06725
•(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0008
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00069
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73091
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84767
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.862594
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034555
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220181
(418.85, 14.03, 320.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421114
