¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(341.26, 7.29, 379.60) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.3854
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.892062
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.934507
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.97864
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.024564
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.072385
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.144788
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.221509
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.302002
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.386475
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.47525
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56856
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.666796
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770353
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879505
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.994804
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116686
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.245708
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382503
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527724
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.682113
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793923
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.52902
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.51513
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.50583
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.50112
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.50099
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.50544
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.873361
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.915273
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.958877
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.004263
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.051509
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.11807
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193686
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.273009
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.356245
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.443675
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53558
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632282
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.734141
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.841582
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.954947
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074818
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201608
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.336028
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47865
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61606
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724345
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838076
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.47497
¡(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46568
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46098
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46084
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.46528
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.855279
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.896702
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.93984
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.984673
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.031391
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.092147
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.166735
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.244907
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.326952
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413072
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.503622
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.598838
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.699144
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804846
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.916457
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034325
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.159035
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291114
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43126
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551676
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657427
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768422
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.43951
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.43023
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.42553
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.42539
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.42982
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.837868
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.878842
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.921464
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.965844
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.011989
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.067025
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.140547
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.217648
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.298523
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.38344
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.472661
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56648
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665291
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769396
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879222
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.995199
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.117887
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.247785
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385519
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489695
¥(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592995
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701402
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815248
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.39944
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.39475
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.39461
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.39903
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.40802
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.821078
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.861613
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.903799
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.947646
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.993315
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.042658
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.115223
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.19127
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.271031
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354765
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.442706
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53518
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632488
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735054
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843242
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.957391
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078146
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205953
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.333689
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.430036
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531002
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636912
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748154
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.37329
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.36859
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.36845
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.37286
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.38184
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.804935
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.845012
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.886767
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.930153
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.975329
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.022335
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.090659
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.165702
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.244392
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.326965
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.413707
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.504889
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.60084
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701886
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808431
›(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920899
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039754
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165527
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.278275
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372536
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471319
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574878
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683601
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79779
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.34704
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.3469
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.35131
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.36027
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.789366
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.829056
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.870363
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.913327
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.95805
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.00457
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.066895
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.140953
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.218595
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.300082
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.385646
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.475586
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570199
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669785
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774829
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.885612
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002683
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126542
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224867
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317158
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.413837
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515191
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621515
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733139
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.33007
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.32993
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.33433
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.34329
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.774423
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.813732
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.8546
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.897154
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.941434
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.987513
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.043832
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.11698
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193647
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.274069
•(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.358535
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.447253
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.54055
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.638785
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.742324
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.851534
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.966907
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.0871
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173466
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.263835
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358491
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457693
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561764
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670998
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785761
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.31753
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.32192
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.33088
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.760036
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.799004
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.839473
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.881626
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.925474
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.97109
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.02154
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.093763
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.169506
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.24891
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.332268
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.419843
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.511933
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.60884
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710955
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.818646
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.932346
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039197
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.123852
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212441
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.305188
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.402349
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504276
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611207
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723531
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.30968
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.31408
(341.35, 7.27, 379.64) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 23.32302
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.746282
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.784862
(341.35, 7.27, 379.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.824998
