¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ö(427.92, 15.05, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67698
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65806
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891266
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143675
½(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421626
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.727293
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058985
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432219
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840827
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299455
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811042
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37832
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03326
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77053
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62103
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62163
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72176
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19085
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91516
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61503
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.61522
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78013
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653855
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886683
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139055
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416554
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721704
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053325
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42592
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83062
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29245
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797662
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367636
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01969
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75001
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59732
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59379
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69082
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14813
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84689
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65208
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73926
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.649625
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88206
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13441
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411456
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714652
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047636
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41959
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822846
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285412
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784377
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35698
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00619
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72972
Ç(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57508
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56618
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66018
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10602
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80839
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69026
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84725
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719576
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877141
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.129742
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406338
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707396
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041924
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413235
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81657
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.278349
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773575
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345924
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.988367
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70959
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.553
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53882
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71285
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06456
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77691
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75319
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92564
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797095
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874253
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125055
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.401195
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702096
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036187
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405309
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810271
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270046
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76427
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334261
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.970164
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68963
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53003
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51359
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68135
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02372
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73217
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98236
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.00687
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922866
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952896
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120346
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396027
¾(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696892
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030425
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396314
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803949
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258503
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754991
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322656
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.952122
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66983
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50725
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49117
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65015
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98351
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68795
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99154
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.798
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043234
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034406
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11957
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390841
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691664
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024642
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387994
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797604
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247048
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745744
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311112
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934248
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65038
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48469
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46568
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61925
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94394
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64432
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80277
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56461
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039977
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17931
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206876
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385637
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686419
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018838
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382303
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791239
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235683
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736527
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299277
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.916598
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63206
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46233
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44012
Ü(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58684
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.905
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60124
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7114
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33695
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81052
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03671
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281484
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306737
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390813
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681159
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013016
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376593
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784857
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.227526
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727345
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.283896
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89987
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61389
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44018
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41481
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55354
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8581
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55792
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62749
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1149
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57192
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033403
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277908
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460553
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482766
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675877
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007174
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370867
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778456
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219421
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718198
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268662
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.883288
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59588
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41844
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38976
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52063
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84928
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49435
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54509
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89826
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45583
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030107
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274321
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540476
Ä(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592656
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67906
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001316
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365126
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77204
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21135
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708642
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253575
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.866858
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57803
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4002
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36497
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48812
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80469
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43168
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46417
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78275
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02682
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270742
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53654
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759558
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781704
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994818
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359373
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764374
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203314
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698771
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238641
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850585
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55997
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38211
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34044
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45602
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76077
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36994
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38921
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70239
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.8961
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0235
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267113
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532608
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822955
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91083
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997331
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353606
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754624
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.195309
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688959
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.223855
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835209
(427.93, 14.99, 249.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54167
