¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(367.81, 9.74, 319.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95133
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07789
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89769
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81524
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84887
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02185
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07351
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67818
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55255
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152724
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484929
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851052
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50955
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9502
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42845
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94925
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1786
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66652
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33113
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06678
Ã(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8853
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80133
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83316
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00397
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05226
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65353
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51814
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155075
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486604
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852905
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50378
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94397
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4217
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94184
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25221
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65794
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32166
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05628
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8736
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78821
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81834
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98711
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03222
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63027
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47427
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16019
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488092
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854535
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45164
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93807
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41533
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9349
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35359
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64987
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31276
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04641
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8626
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.77588
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80441
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97125
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01342
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60842
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4322
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165149
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492811
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855932
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8419
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93259
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40934
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92839
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45922
Æ(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64231
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30442
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03717
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8523
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76432
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79137
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.95641
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99577
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57821
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39194
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169953
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498073
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859283
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804417
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27613
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40374
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92235
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48891
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63525
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29664
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02855
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84269
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.75354
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7792
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94257
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9793
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54529
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35346
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174594
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503168
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8649
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264935
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67802
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74082
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91668
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48273
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69239
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28943
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02055
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83378
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74356
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76792
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92973
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96372
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51389
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31677
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179036
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508074
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870307
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270969
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049055
·(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08934
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91149
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47704
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7863
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28278
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01318
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82556
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73434
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75752
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91791
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21666
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48402
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28181
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183344
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51278
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875504
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276742
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722816
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25303
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52862
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47181
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91199
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27668
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.00643
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81804
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72591
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.748
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84913
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17642
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4556
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2578
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187444
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517314
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88052
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282291
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729047
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22864
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89404
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46712
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05274
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27115
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0003
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81121
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71825
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73937
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76299
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13728
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42873
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.242
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191399
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521676
Å(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885328
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28763
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734971
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235309
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798445
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46285
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08169
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26619
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99479
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80507
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.71138
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7008
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70108
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09923
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40334
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22781
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19522
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525826
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889932
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292753
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740669
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241693
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805655
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51842
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07754
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34257
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98991
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79963
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70527
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62741
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66914
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15282
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38282
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21524
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198811
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529809
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894305
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297603
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746103
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247776
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812544
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45293
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07393
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46961
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98564
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79488
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69242
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55586
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63813
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.13745
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61613
Í(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20426
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202233
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533578
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898474
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302235
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751272
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253584
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819094
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46041
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07086
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64775
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.982
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79082
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62951
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4861
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60804
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1205
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56825
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19488
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205508
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537141
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902448
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306634
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756191
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259104
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825333
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46255
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06829
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74843
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97898
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78746
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56818
(366.72, 9.84, 320.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41814
