¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(432.31, 15.13, 247.51) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.76162
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.34662
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.25529
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.1015
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.89845
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.894399
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066703
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298165
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54933
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.67404
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.643765
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.643467
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.64613
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.650091
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.680935
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.718832
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.758486
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.84088
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.928626
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.080777
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.384657
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.32845
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.4643
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.54582
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.58936
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.56559
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.48085
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.33063
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.06518
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.802234
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.800125
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067253
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298793
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549986
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.664061
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.633991
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.63532
“ (433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.637945
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.641867
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.674381
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.712184
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.752151
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.836275
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.923889
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.080278
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.403732
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.51391
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.66184
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.76258
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.82071
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.79619
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.71878
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.57267
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.30823
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.713648
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.711554
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067873
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299446
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550735
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.655414
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.627081
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.62838
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.630973
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.63486
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.668952
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.706674
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.748699
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.832728
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.92024
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.080705
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.423049
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.69164
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.86884
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.99049
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.05362
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.03929
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.97007
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.82869
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.56569
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.62851
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.626428
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068554
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300179
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551512
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.648088
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.621366
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.622638
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.625204
 (433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.629063
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.66464
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.702299
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.746277
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.830238
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.91768
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.082057
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.442614
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.8771
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08593
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.23038
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.29667
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.29586
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.23578
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.09983
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.8388
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.546695
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.544623
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069259
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30091
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55232
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.642079
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.616838
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.618091
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.620635
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.625535
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.661442
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.699054
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.744881
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.828802
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.916203
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.084334
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.462431
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.07072
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.31381
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.48105
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.55283
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.56696
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.51711
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.38466
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.11529
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.46809
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.466028
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070011
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301765
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553211
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.637378
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.613496
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.614733
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.617262
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.623478
” (433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.659357
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.696938
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.744508
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.828419
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.915811
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.08754
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.85747
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.27302
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.55322
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.72809
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.82312
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.85378
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.81538
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.67628
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.396467
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.392583
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.641085
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070796
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302631
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55415
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.633984
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.611335
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.612562
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.615081
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.622517
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.658381
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.695948
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.745161
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.82909
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.916499
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.091672
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.421118
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.402419
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.78957
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.98806
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.10864
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 12.15763
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.337125
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.329615
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.323932
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.450659
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.875224
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071636
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303538
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555176
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.631891
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.610354
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.611578
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.614091
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.622648
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.658514
‘ (433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.696084
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.746839
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.830815
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.919222
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.096734
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.350801
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.332236
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.315559
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.300748
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.287794
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.276684
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.267403
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.259943
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.414111
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.68519
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.12289
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072552
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304509
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556217
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.631096
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.610552
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.611776
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.61429
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.623873
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.659758
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.697345
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.749542
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.833594
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.924909
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.102733
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.662253
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.459322
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.32136
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.281491
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.256863
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.294116
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.362246
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.478951
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.65761
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.933495
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.38521
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073463
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305522
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557308
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.631603
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.611929
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.61316
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.615681
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.626194
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.66211
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.699732
‘ (433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.753274
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.837431
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.931485
(433.33, 15.25, 248.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.109668
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.03422
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.760282
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.61403
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.545969
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.520316
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.543908
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.616043
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.72749
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.915915
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.19676
(433.33, 15.25, 248.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.66346
(433.33, 15.25, 248.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074448
