¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(404.71, 14.88, 311.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56877
¸(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041256
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267766
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513258
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780111
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071229
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38997
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740338
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127298
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547218
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009603
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536142
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15538
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8573
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61351
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38441
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20455
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043855
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270552
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516282
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783438
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074838
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393918
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744711
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132098
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554421
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017646
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547801
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16861
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.869
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62008
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37559
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16113
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046483
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273458
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519399
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786793
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078544
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397972
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749171
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13706
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561831
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025906
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559595
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18203
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88084
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62699
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36776
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11871
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049233
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276372
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522579
´(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790256
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08231
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402117
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753762
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142123
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569412
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034369
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571554
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19566
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88721
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63431
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36098
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07724
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05201
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279366
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525868
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793827
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086192
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406371
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758456
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147314
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577205
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043043
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583644
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20944
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89394
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.642
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35518
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03678
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05484
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282433
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529185
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797452
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090168
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410742
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76323
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152597
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584887
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051929
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59591
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22249
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90096
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65005
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35044
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02526
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057732
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285583
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5326
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801189
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094226
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415168
¹(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768145
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.15804
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590929
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061029
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608353
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23113
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90836
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65852
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34666
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02103
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060705
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288819
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536071
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804962
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098376
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419718
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77317
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163582
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59713
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.070318
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620906
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23997
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91607
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66735
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34389
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01796
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063749
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292085
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539661
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808834
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102604
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424375
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778278
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169248
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603401
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079834
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632799
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24897
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92408
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67652
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34211
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066822
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295424
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543268
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812825
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106954
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429129
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783493
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17505
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609855
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089572
³(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640934
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25825
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93246
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68612
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34136
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07001
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298843
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546981
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816833
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111335
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433948
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788842
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180958
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616432
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099512
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649218
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26766
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94114
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69608
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34162
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073195
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.302339
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550762
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820937
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115848
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438886
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79427
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18698
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623151
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110251
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657655
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27728
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95016
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70639
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076458
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305879
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55459
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825147
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120415
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443917
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799815
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19311
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62999
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117878
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666315
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28707
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9595
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7171
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07983
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30949
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558517
·(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829418
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125088
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449051
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805471
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199364
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.636942
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1257
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675102
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29702
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9692
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72823
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083227
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313169
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562518
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833739
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129842
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454247
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811217
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205737
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644025
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133653
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684067
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3072
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97922
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086673
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316904
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566582
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838173
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134683
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459574
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81706
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212222
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651234
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141703
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693192
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31756
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98958
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09019
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320694
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570711
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842686
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139597
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464972
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823019
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218801
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658577
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149961
(403.64, 14.86, 310.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702461
