¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(365.89, 9.59, 330.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11228
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16876
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396466
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.677732
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982855
¥(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314922
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677581
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.084843
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.575775
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12488
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.74302
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.44391
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.2452
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.15922
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.09198
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05037
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36477
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91773
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78018
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05435
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040711
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316213
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619407
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900424
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136015
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2262
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377032
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65672
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960063
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290116
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.650482
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.06603
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.554821
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.1014
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.71653
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.41379
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.21066
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.12989
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.06504
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03025
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34124
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88978
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74643
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0128
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978793
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248234
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544425
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871547
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116575
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302634
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358093
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636241
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937856
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265953
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624095
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.047764
Ó(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.534476
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07861
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.69082
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.38458
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.17717
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.09112
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.0396
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.08524
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31976
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86427
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71565
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97491
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951624
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181551
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470983
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790217
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097569
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367483
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413425
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616292
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.916226
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242426
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598411
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.030036
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.514743
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.05651
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.6659
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.35627
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.14472
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.05356
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.01484
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.05745
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3003
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84117
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68777
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94064
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951257
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161369
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399026
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71071
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047674
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332169
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.478549
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596871
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895175
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219531
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.578393
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.012853
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.495616
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.03509
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.64176
ç(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.32885
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.1133
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.01721
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.9915
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.03137
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28289
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82047
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66281
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90992
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951015
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161107
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387866
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633328
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969363
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272931
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59161
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617828
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874694
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197261
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.563353
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.996206
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.477092
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.01435
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.61839
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.3023
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.08291
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.98206
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.9696
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 15.00697
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.22115
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80218
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64074
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88281
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950888
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160988
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387744
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633166
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899624
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214971
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569571
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689217
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854779
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.175616
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.548796
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.980095
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.459165
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.994287
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.59578
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.27664
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.05353
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.9481
ò(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.94915
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.98425
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.19596
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78627
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62157
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85918
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950895
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160956
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387729
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633187
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899599
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189799
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526611
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794723
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841312
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.154586
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.534716
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.964514
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.441833
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.974897
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.57394
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.25186
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.02516
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.91532
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.92939
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.9632
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.1727
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77273
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60526
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83913
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951002
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161092
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387858
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6333
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899757
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189978
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507193
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867723
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919683
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13417
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.521114
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.949467
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.425097
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.956172
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.55285
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.22794
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.99779
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.8837
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.90702
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.94381
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.15135
ƒ (365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.60107
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59177
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82258
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951231
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161337
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388124
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633567
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900044
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190293
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507585
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855731
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0191
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.121484
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.507986
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.934946
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.408952
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.938114
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.53252
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.20487
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.97142
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.85323
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.87821
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.92606
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 16.1319
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.58455
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58116
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80955
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67247
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.54145
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51424
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951567
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161708
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388505
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634004
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900552
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190832
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508122
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841417
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149216
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.228535
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.496094
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.920953
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.393393
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.920713
(365.82, 9.58, 331.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.51294
