¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(421.96, 14.96, 246.52) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.07856
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.889822
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.852299
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.816379
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.782017
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.749173
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.717808
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.687886
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.659374
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.632239
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.60645
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.58198
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.558801
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.53689
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.516221
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.496773
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.478527
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.461462
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.445562
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.88678
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.309214
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.089133
(420.98, 14.92, 246.56) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.16275
(420.98, 14.92, 246.56) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.45839
(420.98, 14.92, 246.56) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 22.48558
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770603
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984055
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.019515
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.982292
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.946678
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.912632
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.880112
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.849083
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.819509
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.791354
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.76459
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.739185
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.715114
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.692348
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.670863
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.650638
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.631649
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.61388
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.597311
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.90911
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.295054
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.128983
‰ (420.98, 14.92, 246.56) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 23.75344
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773427
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990739
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222165
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.159227
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.122261
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.086916
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.053151
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.020925
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.990202
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.960947
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.933128
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.906713
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.881674
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.857984
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.835616
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.814548
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.794757
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.776224
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.758926
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.931973
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.282368
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.169877
(420.98, 14.92, 246.56) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 24.37994
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776324
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995219
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229527
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.348269
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.30984
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.273089
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.237974
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.204452
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.172484
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.142037
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.113074
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.085564
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.059476
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.034782
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.011456
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.989473
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.96881
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.949444
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.931357
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.955373
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.271144
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.211831
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86223
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779233
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996485
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236967
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4896
ÿ(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764952
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066109
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396887
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.525839
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.495929
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.467706
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.44114
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.276874
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.249645
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.22386
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.19949
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.176511
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.154896
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.134624
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.115673
(420.98, 14.92, 246.56) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.098024
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 7.261374
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.254862
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92121
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782221
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997881
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23962
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497818
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773924
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075948
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.953933
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.934681
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.916881
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.900513
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.885562
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.872012
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.859849
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.849064
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.839643
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.831579
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.824861
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.819486
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.815446
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.812738
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.811359
(420.98, 14.92, 246.56) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 8.29899
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.781017
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.785249
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000197
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241084
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504698
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78301
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.719448
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.699256
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.680485
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.663114
Œ (420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.647127
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.632504
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.619234
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.607303
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.596698
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.587409
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.579428
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.572746
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.567356
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.563252
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.560434
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.823857
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.888686
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.84397
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787664
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002586
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2426
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506336
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.504531
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.483455
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.463772
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.44546
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.428503
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.412879
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.398576
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.38558
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.373877
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.363454
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.354301
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.346412
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.339776
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.334387
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.330241
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.327332
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.856725
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.852461
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.90863
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789947
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005053
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244116
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.3071
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.285183
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.264635
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.245435
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.227563
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.210999
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.19573
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.181736
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.169006
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.157526
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.147285
• (420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.138272
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.13048
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.123899
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.118525
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.114349
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.111372
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.890362
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.818244
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 9.975038
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.792274
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007578
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.125371
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.102649
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.081276
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.061233
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.042493
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.02504
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.008857
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.993924
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.980229
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.967757
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.956496
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.946434
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.937563
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.92987
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.923352
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.918
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.913811
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.107416
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.924779
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.785999
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 10.04323
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794698
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.957794
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.934299
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.912134
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.89128
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.871713
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.853414
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.83636
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.820539
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.805931
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.792523
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.780302
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.769253
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.759368
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.750637
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.743048
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.736598
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.731278
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 5.727082
 (420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.13476
(420.98, 14.92, 246.56) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.959989
(420.98, 14.92, 246.56) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 8.755694
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8278
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.81299
(420.98, 14.92, 246.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.80206
