¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(335.32, 7.48, 352.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184296
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.79512
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.7995
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.80952
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364529
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623411
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941396
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173523
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40621
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65601
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924859
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996345
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526518
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21796
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01066
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86521
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66537
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53169
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73196
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91927
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11366
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28777
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46912
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65802
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65781
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70356
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.30256
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.92167
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.79228
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.79665
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.80789
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379578
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638063
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956559
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242644
Œ(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480201
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735437
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155234
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020271
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552488
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24792
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03493
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89348
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70086
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59949
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78314
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97193
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16877
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37406
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56182
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75326
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23371
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32676
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99188
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.92204
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.80338
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.8033
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.82645
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96781
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652836
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971572
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313447
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556095
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816972
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585535
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044399
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578303
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27774
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05914
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92171
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73707
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65425
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83693
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02729
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22581
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43288
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64898
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85245
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77636
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01927
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83828
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.92668
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.92567
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.94435
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.98536
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978636
Œ(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667599
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986488
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347029
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633909
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900646
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607285
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068652
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603926
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30735
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08324
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94977
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77393
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70909
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89336
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08545
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28575
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49467
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71272
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94037
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3203
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70358
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.02109
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.06019
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.93561
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.9346
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.95415
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.99519
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98943
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682408
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001259
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363407
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713762
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986573
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629208
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093031
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629359
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33673
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10721
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97776
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81993
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76659
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95255
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14642
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34855
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55949
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77959
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17081
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80079
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24888
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.00603
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.94882
Š(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.94781
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.96824
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.00934
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000186
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697299
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015857
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379678
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784865
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074749
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651232
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1176
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654591
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36593
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13109
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00563
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88128
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8268
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01453
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21028
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41436
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62732
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88996
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65853
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30972
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24608
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.98046
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.96634
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.96533
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.98666
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.02782
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010898
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271114
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030328
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395722
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802812
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165262
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673372
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142284
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679611
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3949
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15485
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03334
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94336
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88971
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07934
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27704
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48322
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71402
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03355
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17944
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84945
†(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25417
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.99376
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.98816
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 21.98716
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.0094
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.04147
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021569
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282787
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044627
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41165
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820616
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27181
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695654
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167108
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704483
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41826
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17847
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06088
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00614
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95547
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14705
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34679
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55518
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85638
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1824
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72953
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29818
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28412
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.01964
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.01433
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.01332
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.0365
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.06877
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.032192
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29441
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058762
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427367
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838209
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284626
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718036
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192124
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729063
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43861
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20198
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08834
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06966
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02407
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21771
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41962
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68804
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00391
‚(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33674
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18257
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74409
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.47635
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.05018
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.04487
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.04386
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.06798
(335.60, 7.49, 351.40) (349.80, 3.26, 315.03) (8.45, 3.86, 6.63) Truck 22.10045
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042764
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305981
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596031
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442921
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855586
(335.60, 7.49, 351.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294989
