¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
—(338.98, 7.60, 339.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236845
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84446
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64516
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43484
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16975
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11494
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11544
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94772
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360701
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536961
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726354
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930384
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150736
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389333
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651787
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931938
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211979
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51713
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850876
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217308
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621816
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996186
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384255
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809361
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27683
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89416
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62208
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4085
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13959
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18498
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22215
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93738
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358693
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534818
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72406
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927903
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148059
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386454
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651626
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930184
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210059
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515081
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848582
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214789
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61858
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002283
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401434
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828118
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29746
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91218
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60029
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38367
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1233
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25757
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3321
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93019
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.35688
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532854
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721946
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92561
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145592
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385777
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65162
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928771
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208565
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513437
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846794
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21282
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616386
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997287
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396838
Š(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835586
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31932
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89412
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57986
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36033
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18694
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33274
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61483
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92613
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355206
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531062
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720018
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923548
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143346
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386036
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651885
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927761
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207447
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512197
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845472
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211365
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614794
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993068
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392242
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830555
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31383
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88622
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56075
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33851
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25268
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41056
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18467
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92527
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353697
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529444
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718301
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921685
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142155
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386459
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652338
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927094
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206726
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511417
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844619
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210423
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613729
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989716
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388569
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826493
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31032
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88869
ƒ(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56277
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32833
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32065
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54556
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17081
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92752
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352356
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528031
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71677
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920016
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142774
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387102
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653065
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926802
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20641
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511067
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844206
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20999
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613295
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98717
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385838
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823471
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31237
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89233
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56684
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33295
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34005
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63415
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15806
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93295
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351155
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526734
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715394
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.918542
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143571
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387969
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65401
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926852
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206491
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511151
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844292
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210072
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613387
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985489
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38396
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821417
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31547
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89705
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57218
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33905
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3509
…(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67829
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16254
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94155
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350152
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525642
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714203
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919168
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144543
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389035
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655148
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927307
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206945
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51167
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844877
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210695
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614077
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984607
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383026
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820801
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31967
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90289
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57878
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34659
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36326
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72404
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22375
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95331
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349285
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524724
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713193
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92025
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145692
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390295
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656534
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928078
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207799
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512619
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845905
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211834
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61533
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984584
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382968
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825577
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32494
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9099
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58668
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35553
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37713
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77139
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2865
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96822
…(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348585
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523979
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.71299
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921524
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147077
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391811
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658142
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929282
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209085
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514004
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847401
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213515
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617146
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98533
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38382
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831284
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33125
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.918
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59582
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36597
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39256
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82043
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35087
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98633
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348023
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523408
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714351
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922933
(338.96, 7.60, 339.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148641
