¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(395.49, 12.13, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530427
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.6959
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69721
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126642
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41276
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800689
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19305
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478611
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786588
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119647
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810278
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.487
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21042
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11972
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10341
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77128
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73098
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.43514
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119224
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444904
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836441
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218259
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505716
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815833
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274437
§(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99609
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65565
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40399
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13139
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13033
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69656
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76863
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.16473
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120927
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47699
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872214
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243942
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533413
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845675
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439042
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15376
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82952
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60406
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14323
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15463
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62194
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8046
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90978
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149831
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509065
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907907
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270171
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5616
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940631
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608797
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31068
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00884
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81091
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15526
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17622
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5474
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82817
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67414
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178694
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541054
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943567
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296873
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59038
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091497
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783987
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47223
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19386
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40302
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16742
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18121
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47296
®(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64964
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44551
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20747
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572974
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979155
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324121
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626853
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246751
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964758
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63855
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38474
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41395
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17981
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11892
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40137
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53057
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.21903
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236171
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604809
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014653
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351841
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765244
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406647
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13612
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8098
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58184
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42501
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18278
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06982
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35256
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42671
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99244
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264755
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636543
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050114
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380107
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907396
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571224
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29051
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98621
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68431
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40364
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15069
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0287
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30348
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31324
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76601
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293231
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668165
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085429
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458257
¬(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05341
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74075
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3567
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95941
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63901
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37553
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11899
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98737
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25414
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19914
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56347
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321581
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699711
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120645
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588463
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132455
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705324
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32122
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91956
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5939
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34769
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08763
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95302
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20461
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08444
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35248
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349785
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731077
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142699
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588191
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090941
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65824
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28589
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87987
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54904
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32019
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05665
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92347
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15483
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96925
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23404
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40426
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375913
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725373
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111262
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551194
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049347
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611114
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25069
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84032
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51061
¤(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.293
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02599
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89415
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10484
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85365
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28162
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08712
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350159
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696969
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079822
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514172
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007686
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563939
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21559
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80097
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47342
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26614
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99589
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8651
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05472
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73772
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33245
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.77011
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324337
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668543
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048367
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477096
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96606
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51682
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17284
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76177
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43606
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23955
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97063
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83629
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00441
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62148
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38857
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.45362
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298544
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640113
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016878
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440013
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92436
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469664
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12114
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72275
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39855
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2133
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94563
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80776
¢(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95391
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55374
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46293
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13979
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272666
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611659
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985414
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402861
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88268
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422582
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06938
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68396
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.361
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17955
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92083
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77945
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91803
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49181
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54136
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8373
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246788
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583198
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953936
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365741
(397.18, 11.81, 328.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841061
