¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾ (380.90, 10.27, 321.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.310954
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96178
(380.73, 10.09, 321.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 24.74708
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.840083
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.089571
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352446
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.601175
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.871568
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730455
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167368
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.633758
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16867
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814205
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56815
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43028
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39746
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13453
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03044
 (380.73, 10.09, 321.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 24.58313
(380.73, 10.09, 321.49) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 24.55487
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.854276
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.105082
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.37867
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.629624
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.902535
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762248
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202602
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673291
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222679
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876335
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6357
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51512
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47637
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22334
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13053
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.5137
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.49038
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.868469
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.120596
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.396664
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658444
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.93392
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794132
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238052
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713071
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277122
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938976
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70477
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60086
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5569
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31404
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27514
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.83273
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.90082
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.26909
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.882658
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.13611
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.413692
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.687634
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.965717
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826155
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273764
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753149
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331924
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00209
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77826
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68747
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63903
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46833
 (380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42366
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.1107
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.896842
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.151621
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.43072
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.717194
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.997933
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858236
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309652
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795805
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387102
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06574
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85242
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.775
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72291
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63235
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57611
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.14336
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.09259
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.46886
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.911016
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.167124
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.447744
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.747127
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.030566
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890424
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345723
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844363
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442621
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12982
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9301
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86332
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80849
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80038
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73267
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.59457
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.52175
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.84089
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.925176
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.182616
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.464761
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.775273
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.06362
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92272
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382023
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893204
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49851
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19439
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01324
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95251
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89581
§ (380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97256
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89347
(380.73, 10.09, 321.49) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 24.9864
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.939319
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.198093
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.481765
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.794036
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.097093
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.413208
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418519
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942312
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554761
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25942
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09707
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04669
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02463
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13135
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08922
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.95344
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.213551
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.498754
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.812789
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.130988
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.45035
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455204
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991677
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611338
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32488
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18157
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14404
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17734
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28029
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4489
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.967537
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.228985
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.51572
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.831523
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.165304
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487971
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492252
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041271
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668203
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3908
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26677
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24247
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33349
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43307
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.981608
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.244395
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.532664
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.850235
š (380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200042
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.526078
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536505
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091121
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725457
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45712
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35265
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.342
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49321
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58986
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.995648
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.259772
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.549575
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.868918
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.222479
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.564662
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584183
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141199
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782969
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5264
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4392
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44258
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64643
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81266
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.009653
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.275115
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.566454
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.88757
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.243194
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.603734
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632111
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191438
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840754
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59993
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52575
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55003
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78525
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1549
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.023617
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.29042
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.583295
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.906186
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.263873
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.643289
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680288
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245045
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898815
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67384
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61219
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67456
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92637
¤ (380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51229
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.037541
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.305681
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.600091
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.924757
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.284509
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.683331
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728731
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300216
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957136
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74822
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69938
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80051
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06976
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88574
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.051417
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.320895
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.616841
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.943282
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.305101
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.708287
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77742
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3557
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01762
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82296
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78731
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92792
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21552
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27623
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065245
(380.73, 10.09, 321.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.336058
