¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(338.19, 7.65, 336.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.976331
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13371
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79291
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48945
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26256
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0795
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78092
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55909
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61742
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74452
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59502
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395302
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592823
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806532
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038445
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290933
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566791
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.868942
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201681
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569846
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979322
Í(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95841
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463072
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0327
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56859
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15866
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82095
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52626
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30415
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17443
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88571
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67537
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89283
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96192
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04587
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393314
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590675
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804207
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03592
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288179
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563777
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86575
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198158
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565939
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.974968
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960687
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468144
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03858
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59175
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18452
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85002
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56447
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34734
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23718
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99404
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79888
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18003
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18781
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51719
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391403
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588613
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801972
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033491
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285532
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560883
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862686
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194779
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562196
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510904
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965637
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473673
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04479
Ò(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61572
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21132
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88016
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60404
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39208
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28819
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10601
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05385
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47968
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42257
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52999
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38957
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.586633
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799828
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031163
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282995
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558106
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.859757
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191547
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558614
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515626
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970908
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479566
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05144
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64048
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23905
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91136
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64288
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43843
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34103
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22174
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31844
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78881
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66662
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387815
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584738
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797776
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028934
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280564
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555448
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856895
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188462
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555191
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515471
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976477
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485821
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05851
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6566
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26771
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94365
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67868
Î(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48637
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39575
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34129
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59316
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01895
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92037
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.386139
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582929
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.795816
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026805
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278245
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552911
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854108
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185521
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.551934
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5114
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982365
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492417
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06595
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6658
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29733
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97701
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71574
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53595
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45231
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46482
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8785
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25806
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18433
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384542
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581204
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793949
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024776
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276033
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550492
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851449
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182727
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548835
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50752
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988582
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499379
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07381
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67556
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3279
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01143
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75416
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58718
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51082
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57247
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17504
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48616
Ä(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4139
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383022
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579564
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792172
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.022847
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273932
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548192
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848925
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180075
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545901
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503832
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990935
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506685
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08201
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68593
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35945
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04699
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79385
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64007
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57128
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64219
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37585
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69554
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64512
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381582
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57801
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79049
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021018
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271938
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546012
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846529
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177436
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065142
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500334
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987032
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514371
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0907
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6969
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37415
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08364
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83491
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68717
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63372
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71425
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54862
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91276
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88525
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380221
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57654
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788898
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01929
Ê(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270055
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543952
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84427
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17494
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062218
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497065
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983318
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522401
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09972
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70842
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38723
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12142
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8773
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73495
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69816
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78867
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72615
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13806
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46341
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378939
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575156
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787399
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017662
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268281
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542011
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842139
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172591
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059417
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493927
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979845
(338.53, 7.61, 336.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526727
