¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598463
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164093
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610517
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110496
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662023
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26771
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95732
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51696
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13164
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31775
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77031
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46412
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97825
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20018
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43161
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67302
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93595
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23179
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51207
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63876
‚(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77084
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90838
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05163
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20077
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.356
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51757
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68566
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86051
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790565
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194607
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644691
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148909
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699426
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3101
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99297
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5495
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16793
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29063
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74134
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3891
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85561
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07378
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30131
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53858
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78622
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06372
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35199
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47619
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60566
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7405
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88095
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02718
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17942
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33783
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50268
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67418
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817831
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224953
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678588
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187089
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736633
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34409
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02267
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58243
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2046
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26492
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71389
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31556
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73722
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95184
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1756
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40896
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65246
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90662
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19798
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3198
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44672
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57903
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71681
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8603
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00965
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1651
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32686
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49544
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844922
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255081
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712298
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224517
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770087
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35041
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0521
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61566
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24162
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24063
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.688
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24348
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62301
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83422
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0544
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28399
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52352
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77354
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03719
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16926
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29452
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42632
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56357
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7065
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85528
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01016
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17127
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33891
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871767
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284993
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745803
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257128
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775336
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35637
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07631
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6492
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19118
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21777
„(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6636
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17293
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51285
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72077
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93753
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16352
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39485
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61751
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84964
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02502
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16102
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29066
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42571
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56631
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71267
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86506
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0236
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18855
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898418
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314675
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779018
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262138
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78024
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36186
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09969
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68307
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78072
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1963
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6407
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11685
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40659
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60944
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80175
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00199
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21055
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42792
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65448
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85402
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00169
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15536
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29325
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43164
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57573
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72575
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88182
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04421
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924854
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34408
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811988
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266174
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784753
‡(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36695
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12221
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71726
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76186
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17625
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6193
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0682
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26535
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44583
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63368
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82932
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03309
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24538
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46658
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68942
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83404
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98454
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14111
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30232
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44426
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59195
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74571
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90566
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951004
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373248
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844669
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269891
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788908
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37164
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1438
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75176
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74432
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15759
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55582
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95316
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13933
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28802
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47168
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66293
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86208
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06955
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28572
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51107
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67276
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82022
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97363
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13326
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29933
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46357
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61507
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77272
†(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976946
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402162
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.877073
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273257
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792719
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37594
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16447
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78658
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7281
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08194
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45035
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84152
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03154
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17034
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31554
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50258
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69736
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90021
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11157
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33186
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51753
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66212
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81255
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96907
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13191
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30129
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47753
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64522
(332.01, 6.43, 314.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002563
