¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(430.97, 15.04, 246.40) (443.85, 9.07, 271.37) (3.57, 2.98, 8.36) Truck 9.947302
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.0552
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.097605
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.144342
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.237039
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.333622
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.513526
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.897927
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84072
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11936
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41227
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72054
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0453
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38775
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94681
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60452
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570302
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830774
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.013878
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.981203
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.980075
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.983705
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.988701
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.025966
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.067915
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.118466
ï(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.210408
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.306199
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.492478
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2938
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78353
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05973
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35003
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65552
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97728
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34454
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92224
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57788
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566279
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826385
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.979399
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.947364
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.949479
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.952952
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.958427
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.99811
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.039629
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.093818
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.185043
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.283377
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.472471
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24008
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72887
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00271
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29056
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59338
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91229
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32823
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90025
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55403
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562262
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822021
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.946609
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.918398
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.920371
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.923696
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.932322
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.97161
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.01272
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.070379
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.160924
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.265393
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.453494
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1877
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5407
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.51942
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.50026
’ (431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.48322
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.46827
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.4554
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.44459
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53293
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558244
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817675
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.915473
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.890883
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.892722
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.895905
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.907526
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.94644
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.987164
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.048131
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.138032
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.248372
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.43553
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.41898
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.39587
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.48716
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.52908
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.52796
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.49454
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.40514
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.30104
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.29241
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554249
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813317
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.885953
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.864792
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.866504
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.869556
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.884018
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.92258
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.962941
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.027055
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.116353
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.232299
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.418577
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.37096
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.52458
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.63139
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.67475
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.68202
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.65534
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5634
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.40198
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.15481
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.14827
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550245
• (431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808999
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.858019
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.840101
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.841694
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.844622
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.861779
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.900009
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.940028
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.007139
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.095865
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.217173
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.402618
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.48854
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.66118
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.77585
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.82653
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.8428
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.82269
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.72876
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.5707
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.28779
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.01632
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.01183
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546319
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804693
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.831641
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.816786
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.818268
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.821079
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.840792
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.878709
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.918404
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.988368
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.076555
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.202979
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.387646
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.61039
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.80321
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.92127
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.98475
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.01069
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.9902
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.90164
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.74731
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.46707
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.889658
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.885212
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542367
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80042
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.806791
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.794826
™ (431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.796203
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.798906
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.821036
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.858659
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.898053
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.970725
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.058409
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.189713
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.388075
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.73669
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.94845
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.07259
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.14975
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.18607
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.16519
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08248
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.93226
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.65511
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.768041
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.786548
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538433
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796175
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.783443
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.774201
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.77548
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.778081
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.802496
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.839846
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.878957
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.954199
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.041415
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.177367
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.394888
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.85851
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.08494
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.23008
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.32189
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.36939
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.34809
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.27174
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.12609
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.657471
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.651235
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.93028
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534565
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791946
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.761572
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.754889
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.756078
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.758585
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.785156
š (431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.822252
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.861099
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.938777
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.025555
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.165931
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 7.401798
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.96265
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.22657
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.39408
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.50159
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.55629
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.53938
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 11.46998
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.553233
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.545194
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 9.627199
(431.89, 15.09, 247.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 10.08007
(431.89, 15.09, 247.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530688
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.774146
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.741155
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.736877
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.737981
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.7404
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.769004
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.805862
(431.89, 15.09, 247.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 6.844465
