¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696327
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417052
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20592
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0857
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11727
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50009
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7921
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09978
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.533
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82844
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40492
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7859
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18843
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454993
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819058
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249483
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802473
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453583
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.249
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19466
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36258
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55941
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85421
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16493
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4928
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45495
·(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33121
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70851
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10708
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46767
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833025
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276274
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83312
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489244
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2911
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30453
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61165
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62086
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91858
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23243
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56367
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09854
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26033
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63418
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23324
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480056
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846753
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302526
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863201
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.523997
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33704
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41551
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7162
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68448
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98523
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30232
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63706
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99344
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98829
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56285
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492211
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860186
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328195
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892582
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557884
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39025
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48301
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8196
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75027
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05416
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37468
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69151
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03793
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6061
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49449
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504141
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873372
¹(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353305
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921335
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590733
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4422
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54675
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92176
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8183
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12548
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44954
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74137
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08432
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61715
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42898
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515812
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886319
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377778
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.949382
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622631
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49289
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.609
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0225
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88861
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19922
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50463
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79355
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13255
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66895
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24811
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527234
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903066
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401614
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9767
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653555
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54216
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66953
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12174
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96127
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27543
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55695
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84813
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18268
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72284
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3062
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.22993
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.34357
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538399
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924398
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424851
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003367
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683388
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59007
Ñ(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72847
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21933
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03631
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33207
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61155
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90513
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23472
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77881
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90412
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.5843
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.61677
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.93863
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.46879
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 23.07917
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54931
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945161
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447408
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029239
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712156
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63643
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78564
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31097
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11376
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38668
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66852
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96457
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28871
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83688
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42272
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.49892
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.4928
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.49088
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.51572
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.70789
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.12814
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559947
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965511
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46927
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054355
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739875
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68132
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84099
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38156
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17278
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44358
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72783
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02649
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34464
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89705
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97488
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.55581
İ(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.54974
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.55092
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.20699
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.20095
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.58713
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570339
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985326
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490467
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078708
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766437
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72454
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89441
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44918
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22958
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50274
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78959
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09095
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40794
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95944
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.71637
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.61711
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.61165
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.61587
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.62431
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.63936
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580453
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004672
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510935
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102218
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800445
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76628
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94587
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51361
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3087
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56677
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85378
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15798
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47803
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77955
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.58296
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.68288
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.68102
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.68539
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.69399
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.7073
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.47425
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59024
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023525
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530716
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12497
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833394
Û(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80624
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99535
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57478
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39333
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65475
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92882
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22769
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55087
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.76311
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 22.57112
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.7583
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.75476
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.75546
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.76832
(381.06, 14.06, 263.70) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 21.78134
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603257
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041808
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54976
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146861
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864977
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8445
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04271
(381.06, 14.06, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63262
