¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180415
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.269104
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.556683
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.73619
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82769
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.10492
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.66625
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.59489
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.52705
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.04527
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.01109
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945024
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175784
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424362
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.375307
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.34773
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.321617
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.296941
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.273675
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.251796
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.231278
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.212101
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.194248
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.177696
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.162431
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.148438
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.135701
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.124208
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.113948
– (422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.10491
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.569969
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.8968
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.99061
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.55898
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.54913
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.77526
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.70574
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.63972
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.57711
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948027
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179964
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.242072
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.213739
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.186864
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.161415
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.137366
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.114692
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.093369
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.073373
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.054685
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.037284
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.021154
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.006279
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.992641
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.980228
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.969029
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.95903
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.950223
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.583673
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.98517
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.19592
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.61247
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.50413
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.52417
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.89183
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.82411
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.75987
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951034
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184168
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.185166
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.153039
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.122432
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.09331
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.06564
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.039393
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.014539
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.991052
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.968908
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.948081
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.928551
˜ (422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.910297
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.893302
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.877545
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.863013
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.84969
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.893747
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.597797
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.10819
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.98241
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.80233
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.83686
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.15878
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.08566
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.01616
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.95019
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954036
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188416
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.236274
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.203849
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.172955
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.143559
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.115628
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.089132
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.064042
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.04033
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.017972
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.996943
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.977222
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.958788
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.941622
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.925707
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.911026
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.897565
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.905335
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.61234
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.91641
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.40674
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.39516
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.64829
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.63474
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.62387
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.61567
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.61014
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957054
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192735
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.289488
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.256749
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.225556
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.195875
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.167672
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.140916
’ (422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.11558
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.091632
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.069052
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.047812
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.027892
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.00927
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.991927
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.975846
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.96101
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.947403
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.935013
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.627309
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.73261
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.216
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.28997
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.83578
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82191
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.81076
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.80232
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.79657
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960117
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196446
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.344884
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.311819
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.280313
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.250335
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.221848
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.194821
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.169226
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.145035
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.122221
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.100761
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.080632
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.061814
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.044286
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.028032
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.013033
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.999276
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.986746
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.642701
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.552592
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03312
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.3248
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.03127
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.01707
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.00562
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.99691
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.99095
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963153
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199752
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45231
™ (422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.369137
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.337307
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.307017
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.278234
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.250925
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.225061
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.200613
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.177557
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.155867
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.135521
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.116497
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.098777
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.082341
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.067173
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.053257
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.040581
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.658525
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.573076
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8577
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.54844
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.23518
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.22062
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.20886
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.19989
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.19368
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966215
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203083
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457141
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.428789
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.396619
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.366005
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.336912
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.309308
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.283164
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.25845
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.235141
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.213212
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.192638
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.173401
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.155479
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.138854
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.123508
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.109428
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.096599
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.674778
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.70272
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.68938
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.33902
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.84217
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.83576
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969278
 (422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206427
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461974
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.490864
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.458341
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.427389
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.397974
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.370062
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.343625
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.318633
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.295059
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.27288
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.252069
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.232609
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.214477
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.197654
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.182124
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.167872
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.154881
(422.95, 14.77, 252.91) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.691464
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.85719
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.83617
(422.95, 14.77, 252.91) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82541
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972364
(422.95, 14.77, 252.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209769
