¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(379.16, 15.97, 292.46) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.684371
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66492
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65511
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64913
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64699
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64868
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6542
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749461
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016564
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307145
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624394
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972055
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.103555
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.071931
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09177
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479822
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904543
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37119
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88621
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45742
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11933
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70536
×(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32485
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10563
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.03682
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97981
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.927
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87833
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.83376
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79323
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75671
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72417
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.69557
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.67088
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65008
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746292
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013146
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303405
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620317
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967585
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.021098
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.062434
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101646
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490637
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916355
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38419
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90057
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47336
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11215
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30686
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53722
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19588
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.17844
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.7712
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.74259
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.71828
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.69826
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.68249
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74319
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009745
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299732
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616262
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96315
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.941835
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.079648
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.463984
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501878
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928677
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39776
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91557
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49001
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13078
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41661
ß(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61823
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.18899
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.26867
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.57133
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.54299
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.51891
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.49908
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.70459
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740074
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006365
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296033
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612268
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958531
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.865642
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.097112
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.483221
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513606
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941521
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41189
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93119
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5074
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14111
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52521
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68686
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.00492
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.36062
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.6428
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.58211
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.52593
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.47423
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 21.89544
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003006
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292389
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608262
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.82458
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.792404
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.114822
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.502734
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.931424
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954905
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42659
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94746
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49532
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05691
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63255
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75643
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.82798
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.45433
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.27302
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.24508
ä(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.22136
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.20181
(379.03, 15.99, 290.58) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 22.09159
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733909
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999669
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288756
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604266
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.753891
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.778569
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.132777
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.522522
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506832
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968802
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44193
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91786
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42081
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97477
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73858
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84408
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.73872
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.5498
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.09496
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.06728
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.04375
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.02438
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730865
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996357
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285137
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600325
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.685954
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.795154
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.15098
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.542587
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.491575
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983263
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39862
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85158
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3481
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89469
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84317
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93784
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.81942
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.64705
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.92392
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.89646
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.87314
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.85393
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.97489
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96295
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95568
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95309
à(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.95517
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96192
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727816
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993052
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281523
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596405
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.679322
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.811957
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.169425
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.562925
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476428
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941977
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33937
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78684
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27715
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81653
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24139
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03292
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.90155
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.74611
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.75964
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.7324
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.70927
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.69022
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.77159
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75974
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75254
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.74997
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75203
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75873
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724815
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989755
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277962
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592486
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.869271
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.82898
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.188118
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.58354
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455936
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903585
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28629
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72365
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20793
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74036
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58059
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12897
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.98511
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.84699
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.04326
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.98009
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.92135
Õ(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.86701
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.57625
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.56451
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55737
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55482
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.55687
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.56351
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720282
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986507
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274426
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58834
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896309
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.022593
(379.03, 15.99, 290.58) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 8.207052
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997044
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435833
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866192
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24583
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66196
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14038
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6661
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65311
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.07534
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.07013
(379.03, 15.99, 290.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.94971
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.61431
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.54841
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.48708
(379.03, 15.99, 290.58) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 21.43027
