¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Å(356.03, 7.12, 354.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041591
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776273
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984469
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209464
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453356
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718559
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007907
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324789
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673258
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058199
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485531
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962574
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498425
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1045
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79543
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59022
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.514
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60062
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89711
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28992
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12604
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98092
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76918
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766862
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974284
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198468
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44143
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705577
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993719
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309237
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656128
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039216
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464416
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938959
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471818
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07431
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76091
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55034
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46741
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54552
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83094
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.151
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93434
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74235
™(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63174
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757542
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964258
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187621
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429642
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692758
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979719
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293878
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639203
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020542
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443636
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915713
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445626
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04463
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72693
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51116
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42168
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49145
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76601
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09048
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78296
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60833
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53814
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748364
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95436
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176916
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418043
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680122
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965902
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278765
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622589
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002109
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423149
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892794
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419866
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01542
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69358
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47264
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37672
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43834
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70234
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03172
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63544
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.96615
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.91982
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.89068
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.86552
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.84432
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.82697
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.81339
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.87925
œ(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739324
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944612
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166346
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4066
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667665
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952319
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263858
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606162
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983963
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403006
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870278
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39452
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.986697
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66074
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43478
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3326
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38623
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63991
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9747
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 17.07038
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.85495
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.82156
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.80099
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.78402
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.77059
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.76073
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.75445
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.80902
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730418
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934978
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155965
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395334
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655406
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938931
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249179
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590058
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966127
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38319
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848122
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369606
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958463
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62851
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39762
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28928
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33513
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57863
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91943
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35164
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.91234
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.87994
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.86639
‹(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.85663
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.85061
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.84847
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.85019
(354.30, 7.02, 356.00) (343.43, 1.13, 384.78) (0.81, 2.16, 0.81) Human 16.9294
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72161
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925515
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145709
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384238
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643311
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925761
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234749
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574151
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948591
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363693
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826345
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34511
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930728
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59681
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36111
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24675
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28498
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51866
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86256
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14732
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88483
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58106
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712953
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916183
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135601
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37328
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631429
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912776
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22053
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558518
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93131
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344474
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804901
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320986
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903414
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5657
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32523
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20502
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23581
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3562
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62512
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86987
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53664
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57026
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704416
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90698
€(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12569
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362506
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619726
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900018
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206569
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543126
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914335
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325611
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783812
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29734
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876627
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53511
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29004
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15043
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14932
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10212
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37389
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60293
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20282
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56235
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90517
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696018
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897929
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115915
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351912
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608222
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887455
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192805
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528014
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8976
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307091
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763118
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274067
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850322
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5033
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24928
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07672
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06285
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87443
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0835
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3459
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82805
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5573
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46141
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687758
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889024
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1063
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341495
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596886
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875109
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179256
ƒ(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513126
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881182
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288844
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742782
(354.30, 7.02, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251213
