¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(423.45, 14.88, 246.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838678
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.59204
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.57619
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.76822
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.61047
À(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.6032
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.59957
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.422738
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625736
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845707
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083693
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772891
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069616
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395006
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753409
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14995
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591042
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084443
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639997
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27006
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97532
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74838
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.42023
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.41988
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.42194
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.42643
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.43334
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.44269
(422.97, 15.01, 246.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 12.45449
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.64637
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.60175
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.79706
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.63904
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.63175
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.6281
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.421269
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.624147
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843983
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08012
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769617
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065996
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.391062
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749031
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145126
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585625
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078414
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63318
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26231
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96272
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75706
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57889
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67044
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03747
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38792
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27638
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.27481
»(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.27699
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.25553
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.23768
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.82315
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.68799
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.68067
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.67699
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419858
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622622
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84129
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076638
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766413
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062552
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387229
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744803
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140464
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580448
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072577
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626596
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25481
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95056
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.743
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59192
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71501
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95902
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2432
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09679
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.33751
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.31237
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.29086
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.27295
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.25864
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.85496
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.84755
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.85185
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418507
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621161
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.838095
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073249
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763373
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059187
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383587
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740773
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135962
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57546
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066958
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62025
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2476
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9388
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72946
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60886
¹(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68617
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8705
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10221
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92089
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.3767
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.35148
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.3299
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.31194
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.29758
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.35973
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88771
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.88395
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417215
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619131
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83506
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069952
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32583
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.05598
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380037
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736879
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131636
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570629
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061566
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614155
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23993
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92743
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71636
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61604
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61286
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77961
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97581
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74863
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.41965
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.39436
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.37271
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.35468
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.34027
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.32944
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.93173
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.92794
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415982
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616073
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.832113
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066747
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322337
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052921
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376667
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733144
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127513
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566013
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056413
·(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608335
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23032
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91647
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70376
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57845
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54111
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68934
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87022
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5757
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.46644
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.44105
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.41932
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.40123
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.38675
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.98719
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.97967
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.00096
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.414624
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613365
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829252
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063636
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318944
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049934
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373425
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729568
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12355
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561594
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051437
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602749
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22108
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90595
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69163
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55043
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47082
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60127
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76733
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3833
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.51708
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.4916
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.46979
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.45162
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 18.43708
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.03914
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.03157
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.0835
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411948
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610802
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826475
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060618
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315652
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594434
°(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370324
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726145
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119763
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557393
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046717
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59742
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21221
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8958
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67994
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52328
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40258
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51537
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66708
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2453
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07376
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.58484
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.14041
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.12155
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.10645
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.0951
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.08748
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409352
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60832
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823785
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057695
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312465
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590944
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367361
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722884
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116154
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553369
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04221
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592334
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20367
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88608
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66872
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49708
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37253
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43165
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89575
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34998
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82408
(422.97, 15.01, 246.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.50444
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.20068
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.18173
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.15901
(422.97, 15.01, 246.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.15514
