¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370434
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758314
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198028
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700516
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293481
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052351
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977258
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14712
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7801
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98735
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23885
·(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83182
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02888
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.781808
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.886179
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.997303
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.115787
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.242343
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.377808
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.523149
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.679388
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847811
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.029782
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227065
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442975
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713995
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021801
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366011
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753351
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192394
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694057
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282612
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04845
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972477
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13535
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77213
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97638
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24971
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09097
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3786
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.778457
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.882701
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.993677
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.112029
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.238431
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.373719
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.518861
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.674915
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.843112
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02487
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221875
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436687
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709368
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016913
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360834
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74783
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186475
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687721
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2799
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045319
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.968691
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13034
µ(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76555
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96733
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26337
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37278
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74413
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.77526
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.879344
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.9901
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.10821
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.234347
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.369389
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.514222
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.669945
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837745
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019065
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.215566
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435957
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702597
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009389
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352406
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738362
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175729
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675371
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268586
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032482
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953962
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11123
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7423
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96024
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3115
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58045
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.772333
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.876201
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.986778
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.10467
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.230569
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.365332
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.509886
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.665288
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.832707
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013645
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.209702
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435628
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696236
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002315
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344473
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729404
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165538
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663716
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262827
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01977
¹(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938545
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09423
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71375
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95501
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38713
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69421
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.769557
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.873287
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.98367
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.101349
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227035
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.361566
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.505831
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660925
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.828036
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.008587
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204219
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435597
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691988
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995644
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33701
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720972
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155977
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652747
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257811
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007879
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.924107
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08389
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68669
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9517
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4662
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81362
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.766989
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.870565
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.980757
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.098265
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.223763
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.358071
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.502075
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.656891
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.823708
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003909
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202641
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435987
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692414
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989372
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329973
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713062
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146962
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642462
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253512
¶(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996803
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910662
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07464
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66115
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9503
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54868
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81656
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.764646
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.868071
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.978151
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.095455
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.220754
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354843
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498633
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653183
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.8197
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999607
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203342
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436739
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693232
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983499
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3234
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705666
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138587
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632829
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249886
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986536
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898157
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06655
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63709
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95083
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63473
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91718
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.762508
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.865803
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.975698
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.092858
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.21798
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.351901
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.495471
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.649802
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816072
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.99566
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204378
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.437869
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694481
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.978039
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317305
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698764
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130768
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630157
¸(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246951
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977049
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886633
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05958
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61447
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95325
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72435
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48971
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.760558
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.863719
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.97349
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.090535
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.215505
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349222
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.492616
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.646725
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812739
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.992273
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.205707
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.439364
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69608
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979496
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311666
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692411
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123541
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628254
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244705
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97147
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876082
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05373
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59924
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94566
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81769
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9123
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.758806
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.861843
(382.63, 10.87, 322.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 3.971511
