¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(378.40, 15.16, 277.66) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.94288
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09368
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101623
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277707
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466668
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.671407
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89607
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132783
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387565
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674923
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994415
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346756
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730925
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158263
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62468
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.146502
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735594
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39627
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1512
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00392
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89072
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15893
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65572
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5146
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77979
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14629
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099861
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.275843
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464659
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669001
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893459
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130217
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38477
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67082
Ã(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989931
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342224
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726068
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152838
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619787
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.142425
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.729887
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39231
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14774
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99608
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88875
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1505
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65289
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51858
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75137
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19271
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.098209
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.274109
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462789
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666734
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.891
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127855
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382196
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666916
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985672
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337508
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721511
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147749
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615305
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.137782
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724704
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38899
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14401
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99297
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88785
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14341
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6516
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52465
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72682
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21429
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096668
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.272505
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.461061
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664748
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888691
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125696
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379847
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663215
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981637
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333044
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717255
Ç(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142997
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611232
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.13319
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720045
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38631
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14027
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99075
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88802
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13769
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64278
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50485
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70568
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23992
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095238
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271031
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459472
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663031
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886535
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123742
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377719
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659715
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977827
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328826
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.713298
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138578
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60757
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.12906
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715904
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38426
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13791
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78148
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88924
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13331
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62946
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48653
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6698
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26959
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.093919
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269688
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458024
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661466
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884531
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121992
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375813
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656413
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974241
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.324858
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709641
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134494
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.604316
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125389
Î(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712285
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38284
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13628
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77464
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89018
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1303
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61762
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47063
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6352
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30338
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092709
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268476
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.456717
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.660053
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882676
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120446
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374131
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653314
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970881
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.321139
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706283
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130747
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60147
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122182
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.709188
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38305
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84543
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76865
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88877
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12864
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61511
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45712
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60185
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34128
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091612
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.267394
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455551
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.658794
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880975
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119106
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37267
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650415
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967745
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317668
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703173
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127336
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599034
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.119435
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.706611
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.381
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84525
ç(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76353
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.83857
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12834
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61476
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5242
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56977
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30368
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.92293
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.090625
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266442
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454525
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.657685
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879426
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117968
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371431
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648155
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964834
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314447
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700337
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124257
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597007
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.11715
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704553
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37864
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84589
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75926
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.64619
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12939
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61603
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59834
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53892
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21734
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.98513
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.6102
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089749
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.265621
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.453641
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.656728
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878028
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117035
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.370417
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647045
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962147
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311474
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697798
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121513
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595387
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115322
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703016
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07315
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84738
ì(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75585
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.73785
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13181
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61895
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67566
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50934
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.55605
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.66718
(378.35, 14.93, 275.79) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 13.4767
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088985
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.264931
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.452898
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655925
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.876783
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116307
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369623
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646179
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959685
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308752
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695556
(378.35, 14.93, 275.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119104
