¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714437
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.068
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91608
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.261137
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.384187
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515464
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65578
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806063
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967373
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140924
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.328116
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530576
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750196
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989193
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250192
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0002
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332067
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698542
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105247
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559078
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068624
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644691
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30103
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0555
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90263
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.259569
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.38252
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513687
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.653881
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804031
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965193
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13858
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325591
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527846
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747233
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98597
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246671
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995795
ñ(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32724
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.693214
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099337
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552472
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061199
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636233
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2914
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04442
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89091
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.258201
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381065
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512136
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.652225
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802259
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963292
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136536
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323387
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525463
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744649
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983159
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243602
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991954
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323014
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688533
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094152
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546682
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054694
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6289
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28297
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03473
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88094
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.257033
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.379823
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.510812
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650811
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.800745
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961669
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.134791
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321506
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523428
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742444
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980758
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241765
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988675
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319387
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684552
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089694
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541706
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049073
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622533
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27573
é(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02639
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87266
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69705
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.256065
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.378793
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509714
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.649639
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.799492
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960323
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133345
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319947
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521743
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740616
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980647
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239173
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985928
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316359
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681183
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085985
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537541
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044393
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617251
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2697
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0194
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86612
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68953
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.255296
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377975
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.508842
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.648708
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798497
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.959256
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132196
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318709
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520405
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740871
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979415
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237037
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983682
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313896
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678482
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082966
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534184
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040651
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612959
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26482
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0138
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86129
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.684
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254727
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.37737
Ü(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.508197
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.64802
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797758
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958465
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131346
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317791
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520947
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74189
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977873
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235353
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51734
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312057
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676418
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080694
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531634
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037786
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609748
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26114
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00955
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85816
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68042
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254357
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.376976
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507778
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.647573
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797279
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957951
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.130795
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318559
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522468
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740855
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976748
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234125
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515995
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310781
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67502
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079168
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529918
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035825
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607553
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25861
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00666
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85674
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67881
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254187
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.376795
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507585
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.647366
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797059
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.957715
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131732
Ş(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320279
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523309
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740202
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976038
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233351
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515146
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3101
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674286
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078298
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529007
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034801
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606375
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25729
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00515
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85702
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67914
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6284
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254216
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.376826
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507618
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.647401
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797097
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958776
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.133617
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322314
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52306
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739932
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975744
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23303
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514796
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310038
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67422
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078231
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528902
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034678
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606246
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25714
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00495
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.862
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68842
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64077
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254445
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377069
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507877
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.647678
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798243
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.960801
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135797
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323075
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523164
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740044
İ(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975867
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233164
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514941
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310572
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674759
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078852
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5296
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035462
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607105
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25814
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00609
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8652
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70115
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65543
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.254873
(376.88, 16.23, 288.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377524
