¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(435.32, 13.96, 293.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662045
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24594
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741469
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301575
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942737
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68059
İ(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54409
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54826
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70295
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21004
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10018
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56108
(435.41, 13.95, 292.72) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.81379
(435.41, 13.95, 292.72) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 21.96988
(435.41, 13.95, 292.72) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.36673
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499499
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704741
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925816
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164828
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431312
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723246
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034685
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396446
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803467
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.243793
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739048
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298789
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939548
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67674
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53958
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53752
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67668
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18872
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05492
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50866
(435.41, 13.95, 292.72) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.09496
(435.41, 13.95, 292.72) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 22.2478
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499403
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704636
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925402
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164657
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431126
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723041
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033247
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396034
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802105
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.241766
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736764
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296157
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936529
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67309
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53531
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52713
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69368
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16293
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01063
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45713
¸(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63862
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499367
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704597
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925073
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164553
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431011
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722913
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03194
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395679
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800347
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239861
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734618
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.293678
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933691
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66963
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53126
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51708
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67844
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12803
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96723
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40642
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63795
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499394
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704627
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924829
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164515
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43097
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722168
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03077
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395382
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798703
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.238081
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73261
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291355
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930792
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66637
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52745
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50737
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66367
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09379
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9247
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35657
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63841
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499483
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704721
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92467
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164544
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431001
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721224
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02991
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395143
°(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797173
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236423
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730698
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289184
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.927683
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66331
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52386
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.498
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64934
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05573
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88306
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3076
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61176
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499631
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704883
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924597
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164639
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431106
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720403
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029747
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394963
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795757
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.234888
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728799
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287169
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924767
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66045
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51871
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48898
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63546
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03297
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84234
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25947
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54667
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.499841
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705111
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924608
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1648
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431282
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719702
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029636
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394839
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794454
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233478
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727044
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285309
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92205
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65778
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51011
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48029
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62204
²(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01085
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68137
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21222
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48277
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500112
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705316
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924702
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165028
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43153
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719124
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029578
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394773
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793266
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23219
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725434
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.283601
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919527
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65531
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50187
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47195
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60769
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98935
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65172
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15166
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38526
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500445
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705482
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924883
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165322
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431851
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71867
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029572
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394766
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792192
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231026
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723969
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.28205
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.917202
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65303
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49399
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46013
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59348
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96848
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62288
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07916
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28706
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500838
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705727
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925148
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165682
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432246
¥(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718337
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029617
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394818
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791233
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229984
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722651
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.280656
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915073
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65096
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48646
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44832
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57977
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94824
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59482
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00772
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19001
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501294
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70605
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925498
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16611
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432712
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718126
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029715
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394927
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790389
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229068
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.721479
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279415
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913145
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64908
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4793
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43699
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56657
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92863
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56203
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63157
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09407
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50181
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70645
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925932
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166603
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433251
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.718039
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029867
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395094
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.78966
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228274
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72045
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278331
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.911411
(435.41, 13.95, 292.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6474
