¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(435.41, 13.95, 292.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.20796
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468911
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733839
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022785
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339166
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684817
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06391
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484082
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968467
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219428
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401502
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592811
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794005
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00582
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13466
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24607
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36203
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4827
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60828
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73902
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87518
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01967
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17309
·(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33312
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5172
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75303
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00113
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26233
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224942
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468613
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733495
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02245
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337884
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681241
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059927
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479661
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966111
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251012
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434444
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627219
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829972
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0181
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12496
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23615
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35181
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47223
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59756
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72803
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86389
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00551
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15856
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31816
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52126
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75726
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00554
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26692
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224673
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468318
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73318
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02207
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334653
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67768
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056017
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475303
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963692
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284005
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468869
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663151
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867562
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01028
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11696
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22795
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34343
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46364
¹(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58873
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71899
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8546
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99589
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14615
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30538
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52752
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76377
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04479
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48766
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224438
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468052
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732891
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019373
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331457
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674182
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052141
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471026
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961276
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318411
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504781
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700664
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901748
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00412
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11065
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2215
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33684
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45686
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58177
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71183
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84727
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98838
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13581
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31086
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53599
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92055
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35167
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77966
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224209
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467805
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73141
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016507
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328351
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67075
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048344
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467109
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958839
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354248
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542176
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739759
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897365
µ(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999674
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10606
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2168
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.332
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45191
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57673
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70665
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84194
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98291
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12975
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41338
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8034
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22355
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67402
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89762
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224003
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46741
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728832
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013728
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325281
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667365
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044613
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464952
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956384
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391575
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581152
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780461
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894606
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996822
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10318
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21386
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32898
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4488
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57352
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70338
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8386
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00442
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31205
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69287
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10267
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54478
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79261
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02042
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22383
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465066
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726315
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010963
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322258
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664045
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040942
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462759
´(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953919
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430412
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62165
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795207
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893441
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995656
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10198
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21259
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32771
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4475
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57664
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73316
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89656
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06716
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58847
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98863
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4199
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6943
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91602
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14825
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222435
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462806
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723804
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008235
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319266
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66076
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03734
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460567
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951473
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470716
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663786
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795673
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893927
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996117
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10246
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21308
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33894
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48448
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63627
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79467
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48984
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88093
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30202
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60236
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81833
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04445
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28137
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220354
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460553
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721351
´(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005582
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316373
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657586
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033792
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458361
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94899
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50203
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703201
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797726
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89603
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998247
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12068
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25621
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3975
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54481
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69846
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8588
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21592
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77909
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19068
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51649
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72708
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94741
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17814
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41992
(435.15, 13.86, 293.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218336
