¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(424.20, 14.87, 247.14) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105364
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472358
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811401
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190238
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624743
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109818
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653511
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24813
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92308
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69563
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6153
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69741
ç(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89411
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.44106
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.43081
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74286
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.76088
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.41811
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.39483
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.29375
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.29789
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.72713
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.64515
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.56691
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.81325
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367575
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617965
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883473
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167457
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47736
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816898
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197382
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632701
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118727
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664705
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26266
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93964
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7147
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63276
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71439
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91425
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.30857
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.28462
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.5933
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.89981
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.88301
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.65475
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.69531
(422.14, 14.83, 246.62) (388.80, 7.90, 259.16) (0.81, 2.16, 0.81) Human 21.09505
(422.14, 14.83, 246.62) (388.80, 7.90, 259.16) (0.81, 2.16, 0.81) Human 21.06275
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.90969
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.82857
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371757
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622492
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887791
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172122
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482497
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822499
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204588
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64069
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127682
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674823
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27738
ã(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95642
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73396
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65038
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7317
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01389
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.98791
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03228
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01143
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.99316
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.41446
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.40089
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.74964
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.74912
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375988
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627071
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89213
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176888
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487694
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828193
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211819
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648749
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136697
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684963
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29223
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97337
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75318
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66808
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.90846
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.88014
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.85445
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.83135
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.87776
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.8597
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.27668
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.26328
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.55502
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.5379
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.52345
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51166
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.50253
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380219
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631662
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896577
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18171
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49295
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834008
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219105
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656856
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145766
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695225
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30726
ì(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99046
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76635
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68595
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.77959
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.75158
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.72616
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.70331
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.74927
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.73141
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.14425
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.26207
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82217
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.80449
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.78955
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.77733
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.76781
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38447
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636264
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901096
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18661
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498331
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839904
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226391
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664995
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154909
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705502
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32241
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00776
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77974
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70389
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.65573
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.62799
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.60284
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.6271
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.62575
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.60808
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.01694
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.22425
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.10287
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.08461
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.06914
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.05645
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.04651
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388764
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640937
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905675
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191617
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50379
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845892
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23375
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673192
‚ (422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164057
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715837
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33772
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02522
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79339
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72197
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.78918
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.67312
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.686
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.68743
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.61463
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.62756
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.89457
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.58287
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393048
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645594
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910336
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196709
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.070516
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.041538
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.01416
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.988349
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.964081
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.941329
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.920072
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.900283
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.881946
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.865042
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.849552
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.83546
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.822755
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.811423
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.81021
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.79231
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.77695
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.34027
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.85438
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.81303
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397361
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65026
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915063
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.99994
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.969769
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.941203
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.914215
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.888772
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.86485
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.842423
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.821466
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.801961
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.783885
 (422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.76722
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.75195
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.73806
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.725535
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.714365
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.76586
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.73855
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.76241
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.92671
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401708
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654968
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91988
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.902925
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.873171
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.845002
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.818387
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.793296
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.769705
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.747588
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.726923
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.707687
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.689862
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.673428
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.65837
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.644672
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.63232
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.621303
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.06021
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.03201
(422.14, 14.83, 246.62) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.00647
(422.14, 14.83, 246.62) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 21.93828
(422.14, 14.83, 246.62) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 24.01546
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406029
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65969
(422.14, 14.83, 246.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924737
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.809873
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.78052
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.752729
(422.14, 14.83, 246.62) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.726473
