¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.105662
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.822416
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.924347
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.040423
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.167173
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.305558
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.469005
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.646294
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839212
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049871
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.280782
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57006
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890868
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251467
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66636
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234176
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899775
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898505
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24551
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15977
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15248
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52472
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35022
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24924
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24758
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14408
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.785
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.829178
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.93151
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.046769
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.173954
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.312638
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.476665
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.654606
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.848263
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059763
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.291636
·(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576532
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89944
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261147
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672157
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240537
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909725
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910831
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25925
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17525
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14253
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61643
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35135
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17491
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06587
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06275
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99845
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55308
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.836179
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938928
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.05333
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.180966
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.319904
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.484526
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.66314
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.857556
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06992
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.302784
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583092
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90824
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271086
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682803
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10667
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919646
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92317
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27273
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19015
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13306
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75505
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46084
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18634
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99795
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89255
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87615
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86344
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37575
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.843419
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946599
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060111
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188214
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.327355
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.49259
¿(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.671893
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.867091
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.080345
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314226
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.589736
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917267
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281283
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694414
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116167
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929571
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925352
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28603
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20435
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12277
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98012
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5707
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29832
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03003
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83052
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72945
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70108
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73944
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.8509
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.954527
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.067109
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.195695
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.334993
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500856
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680869
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876868
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.091036
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.325963
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.596464
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92652
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29174
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706321
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125736
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939493
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927561
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29908
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21789
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02504
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3586
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81348
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39509
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09484
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88256
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67293
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57686
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53774
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.858622
¶(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.962712
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.074326
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.203411
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342817
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509326
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690065
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88689
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.101996
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337998
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603277
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936003
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302455
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487138
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135391
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942882
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931553
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31192
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23081
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85329
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23495
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37328
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65494
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22841
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9016
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74411
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52545
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4211
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.866587
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971155
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.082354
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.211363
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.350828
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699486
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897156
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113225
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350334
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611648
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945713
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313433
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49537
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14513
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944654
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94125
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32454
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24307
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68524
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11613
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25234
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39408
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54159
¾(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07066
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71871
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59882
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38812
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.874798
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.979859
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.091597
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.219553
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.359117
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.526877
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.709129
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907668
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124726
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362968
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.625591
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95565
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949972
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50366
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151083
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946473
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950791
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33692
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25467
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52089
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00202
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13617
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27581
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42109
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5723
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92197
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54631
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41281
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.883253
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.988824
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.101117
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.227981
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.368151
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.53596
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.718996
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918425
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.136499
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375904
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639871
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.965816
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957117
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512021
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154658
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948238
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960103
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34906
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26557
À(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89238
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02464
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16228
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30548
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45449
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60956
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78227
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38447
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.891955
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.998052
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.110919
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.236647
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377442
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.545247
(360.63, 8.98, 320.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.729088
