¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.606266
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724045
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08543
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55706
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3792
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25797
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88301
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52901
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89795
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93347
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97212
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01389
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05884
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10705
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15849
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21328
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27146
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33306
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3987
‚(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46806
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54108
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6179
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69849
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78308
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87164
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22882
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653578
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03863
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34631
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677651
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03532
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52812
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34545
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21162
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71407
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34198
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79391
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82872
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86656
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9075
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9516
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99889
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04987
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10433
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16216
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22338
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2881
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35643
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42835
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50398
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58343
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66677
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75407
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206655
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626653
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999227
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303964
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632061
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99185
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49853
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31099
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16517
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54993
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16205
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69401
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72804
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76546
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80624
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85014
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89719
ÿ(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94747
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00105
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05796
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11825
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18202
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24927
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32014
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3947
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47301
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55515
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64125
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184265
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599473
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960461
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262398
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590728
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949212
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46499
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2759
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11867
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39036
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98732
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54094
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62643
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67022
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71037
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75351
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79979
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84925
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.902
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.958
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0174
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0802
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14653
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2164
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28989
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36711
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44816
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53314
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161646
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571948
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922442
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222951
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55198
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907372
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43008
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24009
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0721
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23528
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81767
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25235
„(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51053
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55332
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59924
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64833
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7006
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75507
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80699
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86217
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92069
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98259
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04798
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11689
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18942
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26562
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34563
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42946
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13879
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546359
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885058
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187616
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513934
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866261
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39457
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20372
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02552
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08452
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59951
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97653
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37786
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4409
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48587
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53395
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5852
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63967
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69748
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75859
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82308
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88909
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95358
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02159
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09318
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1684
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24739
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3302
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115773
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520831
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852347
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152936
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476577
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825941
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35849
†(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16673
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97887
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93792
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35033
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71268
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09804
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33278
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37684
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42397
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47426
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52773
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58445
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64447
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70788
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77474
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84512
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91907
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99673
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07535
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15336
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23518
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092506
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495078
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820646
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118889
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439923
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78636
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32177
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12916
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93224
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79092
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1115
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46014
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83056
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22484
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27206
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31828
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36761
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42014
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47584
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53486
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59721
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66294
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73217
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80497
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88138
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96152
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0455
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13338
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069057
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46913
†(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789472
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085437
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403931
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747525
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28456
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09103
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8856
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.713
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93478
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21825
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57467
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9536
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17136
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21671
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26518
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31677
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37154
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42959
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49093
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55558
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62372
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69539
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77068
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84961
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93234
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01892
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045467
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442961
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757792
(340.51, 7.12, 310.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052595
