¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(365.15, 10.07, 324.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82044
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19442
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05884
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8799
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84247
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48936
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19081
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60021
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66862
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74074
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8166
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89631
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97994
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06763
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15943
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25549
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35592
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46081
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57029
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123345
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383676
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668482
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474564
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855156
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278332
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746206
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253723
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821748
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44912
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19624
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05276
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85416
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76274
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39105
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92388
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35367
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51787
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58782
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66147
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73887
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82018
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90544
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99474
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08825
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18602
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28813
(365.32, 10.00, 324.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39481
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00392
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071256
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141314
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214175
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289995
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368869
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450942
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544124
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65415
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76546
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830815
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898838
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16413
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503121
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873303
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249981
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624022
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03161
(365.40, 9.91, 325.11) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.40939
(365.40, 9.91, 325.11) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.71234
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028347
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096254
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166948
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240479
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316968
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39792
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500998
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608502
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720692
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797579
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863548
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932221
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116592
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451482
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816893
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192311
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561466
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963548
(365.40, 9.91, 325.11) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.48263
(365.40, 9.91, 325.11) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.7321
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053839
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122423
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193735
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267936
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35954
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460349
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565444
…(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675089
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767145
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8312
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897871
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967247
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070371
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401234
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762141
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136388
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500884
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897644
(365.40, 9.91, 325.11) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.55981
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080462
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149678
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228728
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323367
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422013
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524791
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632007
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739474
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801638
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866403
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933789
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003915
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076857
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35234
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708845
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082225
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442223
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833912
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26158
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10821
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196704
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28937
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385907
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486492
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591384
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700774
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77485
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837709
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90317
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971315
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042231
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115988
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304861
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657125
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029763
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385416
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772215
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166608
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257388
…(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351935
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45043
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553083
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660159
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750625
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811759
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875353
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941574
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010504
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082205
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156837
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258642
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606833
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978954
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330402
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712509
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227335
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319952
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416421
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517018
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62185
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729026
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788384
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850229
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914587
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981644
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051386
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123963
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199458
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278014
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55801
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929768
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277217
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654776
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289914
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384502
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483027
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585734
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692795
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767601
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827731
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89035
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955536
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023366
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093994
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167445
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243918
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323443
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510572
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882167
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22576
‰(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354463
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451063
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551719
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656674
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749267
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807769
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868681
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932106
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998117
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066893
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138389
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212788
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290239
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370763
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464526
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832121
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176012
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421008
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519734
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622611
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729873
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790271
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849518
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911279
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975579
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042488
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112118
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184572
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259983
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338456
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420047
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504932
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783388
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127919
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489652
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590563
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695743
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775165
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832856
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892961
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955567
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020751
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08859
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159187
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232634
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309082
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388616
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471352
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557398
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736105
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560423
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663629
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762409
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81859
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877108
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938091
(365.40, 9.91, 325.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001584
