¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(410.06, 15.18, 308.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676115
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31081
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482522
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665155
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859785
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067537
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289698
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52609
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754918
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999684
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262024
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543943
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847524
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175362
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530352
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37035
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76618
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18321
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901673
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138134
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379239
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555058
§(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742182
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94174
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154896
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383045
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610609
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844978
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095844
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364949
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654352
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966273
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303415
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738631
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87636
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55597
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19077
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.922645
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160972
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42054
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629683
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82152
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026218
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245008
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473139
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697756
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937911
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19515
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471364
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7686
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08928
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436174
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13803
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43404
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51687
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05412
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943829
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183967
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445647
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706441
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903179
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113233
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337927
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557492
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787619
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033782
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2977
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581305
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886765
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21664
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685113
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59062
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55121
¦(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51962
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10313
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965095
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207116
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470935
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759548
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987244
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202913
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423687
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64442
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88028
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132767
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403699
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695007
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009105
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348619
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07962
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11676
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5966
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54067
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15471
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986531
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230431
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496419
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787447
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073886
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295395
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507852
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734015
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975846
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23497
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513188
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812624
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135786
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631398
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50763
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39713
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64138
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55995
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.16237
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008085
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253902
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522058
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815612
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138282
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377415
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59454
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826374
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074489
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340463
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626368
¦(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934308
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266983
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02055
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97362
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47995
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68554
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57747
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19304
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029788
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277549
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547878
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843917
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171243
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461331
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683863
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921634
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17626
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.449464
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743347
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060241
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576541
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44233
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23191
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56185
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72906
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.67193
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.32005
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051594
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301336
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573879
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872969
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20443
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51095
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775885
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019854
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281301
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562081
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864369
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190643
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959905
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74138
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3229
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64276
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8617
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81842
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44682
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073573
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325257
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600064
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906138
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228811
£(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537552
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87075
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121185
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389762
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678484
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989576
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519768
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29423
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81747
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.514
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72255
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0065
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96625
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54096
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095634
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349317
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629807
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939531
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253527
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564546
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905026
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225732
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501794
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798771
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119143
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885008
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36465
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89546
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71157
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93372
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03428
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11541
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7132
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117834
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375617
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660397
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973203
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278573
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591911
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935046
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312357
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617505
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923224
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460358
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950392
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43676
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97535
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91593
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13284
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99452
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26586
ª(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9536
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141016
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403674
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691178
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007098
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303915
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619615
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965404
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345813
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737101
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060066
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569991
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01726
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51056
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05718
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12738
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28804
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95787
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51145
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19767
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166842
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431902
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722128
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038258
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329587
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647627
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996194
(411.10, 15.22, 309.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379719
