¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308857
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.649849
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.69727
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.67272
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.65054
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.6307
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.6132
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.598
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.5851
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.57448
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.56613
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.56005
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55623
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55466
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824873
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.637592
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.608422
„ (434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.580633
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.554196
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.529082
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.505262
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.48271
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.461403
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.737177
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.074965
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.456356
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.890271
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.388262
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.965516
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.642447
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.57432
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.55008
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.52818
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.50861
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.49133
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.47635
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46363
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.45318
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.44497
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.439
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.43527
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.43377
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827511
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.601446
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.572478
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.544883
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.51863
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.493692
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.470039
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.447646
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.4332
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.734073
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.071473
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.452398
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.885755
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.383057
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.959451
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.635293
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.45614
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.43219
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.41057
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.39125
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.3742
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.35942
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34688
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.33658
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.32851
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.32265
ÿ(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.319
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31756
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830215
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.566849
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.538074
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.510664
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.484589
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.459818
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.436325
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.414084
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.430517
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.731074
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.068101
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.44858
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.881394
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.37803
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.953598
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.628387
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.34254
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.31888
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.29752
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.27844
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.26161
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.24702
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23465
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2245
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.21655
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.2108
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20723
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20585
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833054
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.53376
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.50517
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.477937
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.45203
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.427419
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.404078
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.381984
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.427931
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.728182
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.064849
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.444898
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.87719
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.373186
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.947955
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.621735
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.23336
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.20997
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.18886
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.17
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.15338
ˆ (434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.13898
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.12678
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.11677
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10894
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10328
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.09979
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.09847
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833958
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.502137
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.473724
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.44666
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.420913
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.396456
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.373262
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.351304
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.425438
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.725398
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.061718
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.441351
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.873141
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.368521
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.942522
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.61533
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.12841
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.10528
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.08441
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.06578
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.04935
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.03512
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.02308
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.0132
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.00549
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.99993
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.99652
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.99525
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83386
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.471945
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.443701
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.416797
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.391204
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.366893
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.343837
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.322012
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.423043
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.722722
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.058709
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.437943
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.869251
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.364038
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.937303
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.609177
ú(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.02754
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.00467
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.98403
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.9656
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.94936
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.9353
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.92341
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.91366
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.90606
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.90059
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.89725
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.89604
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83383
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.443148
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.415064
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.388314
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.362867
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.338696
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.315772
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.294073
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.420743
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.720152
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.05582
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.434673
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.865518
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.359738
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.932294
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.95547
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.9306
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.90797
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.88755
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.86932
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.85327
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.83937
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.82762
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.818
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.8105
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80512
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80185
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.80068
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8339
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.415713
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.387781
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.361178
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.33587
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.311831
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.289033
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.267454
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.418538
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.71769
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.053052
ˆ (434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.431539
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.861941
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.355616
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.927497
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.86207
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.83746
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.81506
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.79485
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.77682
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.76093
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.74719
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.73558
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72607
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.71867
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.71337
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.71017
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.70905
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.418744
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.389607
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.361823
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.335357
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.310181
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.286268
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.263591
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.242125
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.416431
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 5.715337
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.050407
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.428544
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.858522
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.35168
(434.43, 14.01, 300.52) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.922915
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.77235
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.74797
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.72579
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.70579
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.68794
(434.43, 14.01, 300.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.67222
