¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(378.97, 15.97, 287.80) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.47621
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.644918
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132102
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683572
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29517
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97324
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73773
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61438
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62824
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79046
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96464
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6758
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60756
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.88096
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86864
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64545
¿(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847802
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065287
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295931
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543258
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814045
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117362
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439826
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796809
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192427
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629729
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115267
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664598
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27513
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94893
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71131
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58405
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59426
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75488
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9285
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62084
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53251
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8369
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77916
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.639495
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841637
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058623
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288764
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535484
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804832
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.107631
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429154
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784665
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179094
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614893
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098829
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646071
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25568
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92527
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68568
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55464
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56137
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72063
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89409
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56324
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43843
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79603
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69467
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63364
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835596
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.052094
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281775
Â(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527902
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795799
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098043
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418739
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772792
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.166072
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600404
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.082786
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.627992
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23679
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90225
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66084
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52615
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52954
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52055
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86143
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50778
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38704
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51359
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.61505
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627884
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829679
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0457
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274962
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520513
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787443
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088346
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408579
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.761192
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153365
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586267
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.067174
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.61036
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21849
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88098
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63678
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49858
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49879
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48336
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8305
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45442
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3385
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27874
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5536
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622232
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823886
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039441
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268327
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.513319
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779614
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078848
Å(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398678
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749862
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140971
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57248
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05213
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593177
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20076
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86083
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61349
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4719
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46909
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44757
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80122
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40311
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29281
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18267
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55075
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61668
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818219
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033318
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261871
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506318
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771998
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069549
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38903
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.738804
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128888
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559042
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037488
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576436
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18361
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84135
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59098
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44613
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23415
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41322
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77371
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35386
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24989
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09097
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55182
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611228
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812677
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027328
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255591
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499508
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764592
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060448
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37964
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728221
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117116
à(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545955
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.023247
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560139
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16702
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82251
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56923
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42125
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20604
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38022
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74783
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26054
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20975
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00356
(378.99, 15.87, 285.24) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 23.16859
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60588
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807259
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021476
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249488
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492893
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757396
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051547
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.370504
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.718168
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105659
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533214
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009406
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544283
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15002
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80431
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54826
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14025
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17911
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3486
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72361
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19231
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00434
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92039
(378.99, 15.87, 285.24) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 22.95164
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.29548
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.27476
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.25783
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600635
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80197
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015763
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243566
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486472
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750414
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042846
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361626
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708398
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09451
€(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520823
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.995965
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.528871
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13254
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78677
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52804
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11845
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15333
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31835
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69589
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16349
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91053
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.32867
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.29658
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.26834
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.24393
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.22333
(378.99, 15.87, 285.24) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 19.20651
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595493
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796602
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010185
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23782
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480245
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.743642
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034345
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353001
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698911
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083675
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.50878
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982924
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513899
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11556
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76987
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50858
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09752
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12874
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28946
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66154
(378.99, 15.87, 285.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13693
