¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(327.45, 7.25, 328.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984579
‡(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762448
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027983
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31677
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631807
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976857
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447381
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067934
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786816
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63176
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88284
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40047
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9173
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7458
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45589
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50602
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849818
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005107
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171737
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350896
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529575
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707996
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890703
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086693
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297463
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524662
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770241
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036433
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321627
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630759
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968823
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435585
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052524
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768831
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61053
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94898
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44405
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98988
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83736
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43261
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47486
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.848602
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.003831
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170368
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349449
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538587
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713829
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896936
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093366
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300834
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523582
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764064
Œ(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024328
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306955
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614812
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951353
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422805
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037776
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751607
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63677
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01659
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48915
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06479
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.932
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41215
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44745
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847566
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002723
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.169168
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348162
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541118
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713159
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892345
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084361
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290555
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512551
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752161
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01149
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292995
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599595
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942675
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422984
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023623
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735148
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66416
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08569
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53575
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14211
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02979
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39444
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 21.19171
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 21.16593
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 21.14433
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 21.1269
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.846691
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.00179
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168167
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34708
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.533816
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705192
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.883824
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075237
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280807
“(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50206
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740837
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999257
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279722
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585163
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946804
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42767
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010118
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71939
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69195
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15632
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58389
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22189
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07755
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37957
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.96419
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.93894
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.91782
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.90082
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845973
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.001022
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167347
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346211
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523984
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695457
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875774
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066625
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271528
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492114
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73011
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987652
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267164
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571503
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951511
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432966
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997239
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704385
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72009
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22847
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63355
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2595
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06816
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36744
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.7455
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.72076
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.7001
(327.48, 7.23, 328.76) (317.06, 0.43, 300.91) (1.38, 1.43, 1.42) Tools 20.68351
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845416
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000425
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166713
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345541
‘(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.514509
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685359
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868147
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058474
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262793
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482715
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719993
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976682
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255277
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558556
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956778
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438902
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985073
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690123
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7486
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30218
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66795
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2537
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06087
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35809
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.45433
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.43013
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.40995
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.39379
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845031
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000036
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.1663
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345026
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505418
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675631
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.857904
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050779
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254573
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473855
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710421
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96637
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2441
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546369
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962605
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445448
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992548
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676595
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77747
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35678
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68054
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24964
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05575
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35148
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.24321
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.21949
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.19975
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.18399
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844824
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999772
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166028
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337938
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496691
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666334
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847943
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042822
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246825
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465533
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70147
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956672
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233565
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539077
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969005
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452668
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000716
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663777
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80676
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35896
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69435
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24724
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05281
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34766
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.04029
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 20.01702
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 19.9977
(327.48, 7.23, 328.76) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 19.9823
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844748
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999717
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16593
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330092
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488364
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657448
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838446
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032619
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239573
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457714
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693069
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947587
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223722
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545278
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975989
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460551
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009646
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.651662
(327.48, 7.23, 328.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8499
