¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(380.75, 7.44, 347.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849036
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34171
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821024
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360699
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972786
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67278
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48082
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4239
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53862
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87631
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51087
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55304
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17643
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01692
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805549
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035791
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286303
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559895
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856071
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171369
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518558
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902716
ø(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329935
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80782
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345778
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955834
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65329
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45822
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39735
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50705
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83814
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46379
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49353
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0988
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9091
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800922
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030747
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280822
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55391
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84833
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16283
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509114
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892273
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318287
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794762
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331039
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939049
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.634
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43589
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37117
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47589
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80048
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41733
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43487
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0224
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82486
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7963
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025764
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275391
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547949
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840627
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154387
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499834
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881936
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306788
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781852
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316473
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922462
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61498
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41384
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3453
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44516
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76331
ö(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37156
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37709
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94719
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97178
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791706
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020778
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269952
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542008
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83302
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146028
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49061
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8691
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295403
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769085
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302031
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90608
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59618
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39204
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31465
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41479
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72666
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32642
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32013
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87314
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49692
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.787138
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01581
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264567
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536085
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825495
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137774
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481487
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85579
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283158
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756458
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287807
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889891
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57761
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37052
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28177
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38484
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6905
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2819
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26402
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80024
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10582
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782568
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010874
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25916
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530203
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81806
…(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129605
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469948
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842699
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269715
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74401
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273764
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873899
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55927
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34927
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24938
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3553
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65484
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23807
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20879
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72853
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06308
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77806
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005927
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253789
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524347
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810699
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121536
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458236
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829726
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256336
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731698
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259867
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858093
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54117
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32453
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21831
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32615
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61969
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19485
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15437
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65796
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96793
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773531
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001042
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248491
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518528
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803447
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111222
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446639
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81689
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243109
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719529
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246159
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842523
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5233
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29752
…(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18826
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29741
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58505
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15228
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10082
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58853
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87447
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769056
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996155
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24316
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5127
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796271
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10083
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435222
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804238
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229969
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707517
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23262
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827137
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50568
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27089
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15853
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26908
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55003
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11032
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04808
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52029
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78261
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764583
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991336
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237896
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506925
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787142
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090557
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423934
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791787
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216898
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695684
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219237
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811948
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46709
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24462
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12906
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24113
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50644
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06906
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99623
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45317
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69238
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760121
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986496
ƒ(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232605
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501019
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777877
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08045
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412785
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779478
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20398
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683984
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206078
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796987
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40276
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21876
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0999
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21365
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4635
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02842
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9452
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3872
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60384
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755718
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98168
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227411
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492997
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768754
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070446
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401789
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767303
