¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734009
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.868162
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.300117
(399.25, 14.29, 244.36) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.32859
(399.25, 14.29, 244.36) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.3073
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.956801
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.621518
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.599965
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.580006
å(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.633243
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.140744
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09793
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88444
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74926
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80513
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23528
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4157
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.301189
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487221
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687989
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905125
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14063
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389665
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.096705
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.984926
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.96052
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.937464
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.915736
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.895311
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.876167
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.349492
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12499
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70495
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38147
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.053941
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.030544
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.008838
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.988804
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.577798
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08488
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86448
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72524
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6597
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98472
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08838
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.30869
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495353
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696697
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914596
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151078
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401278
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.156158
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.036655
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.012006
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.988722
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.966775
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.946143
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.926805
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.400836
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1841
ò(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7537
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.71512
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.965861
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.514616
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.490869
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.468899
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.06064
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.26462
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84576
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70458
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64016
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80669
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73044
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316343
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503586
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705609
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924259
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161556
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413073
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.218177
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.090497
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.065596
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.04207
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.019896
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.999048
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.979507
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.454217
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24473
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.48109
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.2461
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.23324
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.417484
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.036531
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.012274
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.989892
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.82369
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83006
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68719
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62425
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65093
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324135
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511959
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714673
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934038
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172215
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425164
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.282871
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.146531
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.121366
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.097589
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.075177
ò(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.054104
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.03435
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.509706
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.14944
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.83269
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.818245
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.828423
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.08819
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.659176
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.632176
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.607194
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24098
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88581
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67315
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61199
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6373
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.331182
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520468
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.72386
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944008
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183042
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437458
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.350356
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.277118
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.179397
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.15536
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.1327
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.111392
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.091416
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.567376
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.645668
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.44046
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.426445
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.57825
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.37828
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.89927
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.34585
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.3177
(399.25, 14.29, 244.36) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.29171
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95954
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66758
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60339
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337091
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529116
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733202
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954123
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194041
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449989
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.420752
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.346148
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.239781
é(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.215471
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.192553
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.171
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.150793
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.627308
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.095451
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.080023
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.066413
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.22417
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.94338
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.00232
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66441
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4267
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37834
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03702
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75167
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59841
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343091
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535657
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742709
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964451
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205229
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462745
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740892
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.418154
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.302612
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.278017
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.254827
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.233021
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.212572
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.689587
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.76271
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.74773
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.795562
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.894706
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.54248
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.64041
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79074
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48771
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44717
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11829
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83993
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349195
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542233
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.750913
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974885
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21659
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47575
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755064
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.493269
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.367987
õ(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.343095
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.319625
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.29755
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.27685
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.754302
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.82655
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.376568
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.494827
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.18334
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.17182
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.27052
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92147
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62887
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51918
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20343
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355411
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.548933
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758159
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985002
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228135
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488965
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769485
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.571642
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.436014
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.410812
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.387048
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.364695
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.343731
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.353695
(399.25, 14.29, 244.36) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.83977
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.130213
(399.25, 14.29, 244.36) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.213578
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.839432
(399.25, 14.29, 244.36) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.856513
(399.25, 14.29, 244.36) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.04259
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.44624
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.48515
(399.25, 14.29, 244.36) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.75496
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48436
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67437
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67989
(399.25, 14.29, 244.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69023
