¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(399.02, 14.73, 310.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677306
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.493774
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.394177
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.298596
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.206841
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.118735
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.219695
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991226
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167958
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358747
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56529
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788313
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030857
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299166
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058782
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400318
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79152
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228083
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707822
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237669
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838202
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53212
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.98478
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2565
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69962
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75209
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51381
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.698823
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.592304
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.490137
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.392101
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.298006
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.207662
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.311985
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99656
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.173704
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364956
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572018
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79688
±(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039668
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758776
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068085
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414044
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806799
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245218
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726821
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259096
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862593
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56072
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.101275
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.07298
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8174
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72667
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43302
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.804405
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.695039
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.590155
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.489532
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.392966
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.300262
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.408268
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.179567
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37129
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578882
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804341
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048644
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767434
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077586
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428027
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822358
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26261
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746205
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280994
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887486
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58983
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38623
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31415
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77866
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65585
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35516
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.694445
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.591087
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.491908
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.396711
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.508748
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.007546
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185544
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377749
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585881
—(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811951
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057783
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776325
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087305
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442241
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838171
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280295
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765986
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303308
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912908
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61232
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4118
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30626
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74021
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58763
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28021
(398.67, 14.81, 310.05) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.497206
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013197
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191635
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384331
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593015
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.819709
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500984
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785394
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098741
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4567
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854246
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298272
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786174
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326118
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938826
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63496
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43801
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29908
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70205
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52196
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20805
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018954
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197839
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391037
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.600285
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827613
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509461
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794672
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111976
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47134
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870567
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316561
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806686
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346941
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953334
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65813
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46485
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29292
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6434
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45875
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13867
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024815
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.204156
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397866
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607687
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835665
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518158
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804168
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125417
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486233
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887135
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335138
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823103
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359665
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967777
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68181
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49237
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28779
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5576
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39514
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07199
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.03078
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210588
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404819
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615226
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843863
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527007
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813854
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139102
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501356
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903986
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350801
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834702
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372732
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982673
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70609
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52052
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28372
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47426
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30109
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036849
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21713
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411891
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622895
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272793
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536045
¤(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824014
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152935
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516227
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917372
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365404
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846638
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386256
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998016
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73091
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54932
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28073
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39329
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20978
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.043021
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223786
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419087
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630699
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281267
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545277
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83676
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165895
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528197
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930648
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378203
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858939
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400109
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01903
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75631
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56582
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27872
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31467
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12119
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049295
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.230551
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.426404
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638634
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289903
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554673
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848126
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176872
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540316
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944179
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389472
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871574
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414374
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04105
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78225
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56496
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27777
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23833
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03522
š(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055671
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237429
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.433841
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.646702
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298714
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562469
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858249
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188031
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552674
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957901
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401059
(398.67, 14.81, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88455
