¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(367.71, 7.18, 350.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04609
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.644187
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.660448
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.635595
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.612382
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.642124
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.704988
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.893347
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25589
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4501
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84324
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52561
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70633
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21578
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.169845
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.161777
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.155509
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.151031
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.148339
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.147432
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.148309
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.15097
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3863
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641088
Æ(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907838
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184361
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.402195
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.519635
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.563171
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.608706
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.617214
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.592501
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.569417
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.483827
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.365515
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 6.869716
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27274
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.376254
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86431
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55217
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72941
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23814
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.155684
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.147631
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.141371
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.136901
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.134213
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.133307
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.134183
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.13684
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387803
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642742
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920268
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223471
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.383165
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.486743
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.529769
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.574777
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.575934
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.551353
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.528395
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.435258
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.318341
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.087565
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28967
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.949018
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.21382
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.16407
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75258
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26196
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.14335
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.135304
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.129054
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.124589
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.121905
´(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.121001
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.121875
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.124529
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38935
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644405
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922094
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225464
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558181
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924683
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.532187
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.542369
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.536558
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.512104
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.489264
(366.87, 7.15, 350.51) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.400098
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3674
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25777
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30664
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51134
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.20259
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.479613
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.465694
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.16092
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.14962
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.124789
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.118544
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.114085
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.111405
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.110502
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.111374
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.114027
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390862
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646086
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923896
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227466
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560389
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927095
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289936
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556454
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842479
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150106
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481813
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840471
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37701
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27412
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32374
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53198
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9282
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.17572
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.16108
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.15121
¢(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.13991
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.116074
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.109835
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.105378
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.102701
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.101799
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.102672
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.10532
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392405
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647722
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925716
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229421
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562584
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929506
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286456
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552768
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8385
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145819
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477218
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83552
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39079
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29042
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34087
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5527
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94971
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65988
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.15365
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.14349
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.13221
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.12292
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.102914
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.098461
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.095787
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.094884
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.095756
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.098401
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393946
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649411
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92755
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231455
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564773
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931895
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283613
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549686
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835238
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142291
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473413
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831434
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40453
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30667
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35811
¸(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57351
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97081
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.264732
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.25113
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.13776
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.12648
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.11721
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.097775
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.093326
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.090652
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.089751
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.090622
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.093267
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395486
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651093
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929373
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233418
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566959
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934348
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281344
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547293
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832637
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139517
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470432
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829459
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4182
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.44238
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.418487
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.399697
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.383461
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.261312
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.247714
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.235954
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.226023
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.11347
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.094416
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.089968
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.087294
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.086393
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.087264
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.089909
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397006
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652771
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931217
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235431
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569172
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936753
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279678
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545499
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830724
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137458
½(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468208
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.460329
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.429271
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.403323
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.384565
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.371376
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.259696
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.246101
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.234345
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.250786
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.1117
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.088383
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.08571
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.084808
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.085681
(366.87, 7.15, 350.51) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.088323
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398558
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654447
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933026
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237411
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571357
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939204
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278615
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544361
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829495
(366.87, 7.15, 350.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136151
