¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(443.57, 14.02, 269.40) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 13.64671
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063951
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398327
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764737
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180335
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641997
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165759
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.753948
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43337
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21815
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14794
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2492
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57381
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19723
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5085
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37785
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748691
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050263
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383305
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748116
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162213
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621844
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.14344
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728662
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4049
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18569
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10946
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20298
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5174
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12699
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14504
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23001
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736077
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036476
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36819
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731396
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143923
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601548
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120916
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703194
¤(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37621
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15291
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07063
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15638
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46057
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05631
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05595
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09943
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723386
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022594
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352985
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714582
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12547
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.581121
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098192
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677554
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34732
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11983
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03148
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10942
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40336
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98522
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96647
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50932
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710622
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008624
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.337675
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697679
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106863
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560562
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.075277
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651863
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31822
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08646
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.992
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06213
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34579
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91412
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87663
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39855
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697786
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994569
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322198
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680691
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088105
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539886
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052182
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.626191
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28895
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05282
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95224
Ÿ(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01451
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28788
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84265
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78648
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28738
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684884
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980431
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306633
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663623
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069204
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519093
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.028911
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60032
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25949
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01891
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91228
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9666
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22966
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77081
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69604
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.17587
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.7006
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671921
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966218
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.290987
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64648
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.050164
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498194
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005473
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574262
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22987
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98476
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87208
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91841
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17115
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69866
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60537
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.06408
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.53063
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658899
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951932
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275264
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629268
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030996
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477192
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981877
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548029
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2001
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95037
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83166
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86996
¡(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11238
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.62621
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51451
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95206
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36095
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645818
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937573
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.259468
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611988
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011702
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.456091
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958128
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521626
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17018
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91576
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79103
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82127
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05337
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55349
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42348
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83984
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19191
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.632689
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923152
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243603
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594649
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.99229
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434906
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934241
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495064
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14012
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88107
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7502
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77246
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99415
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48054
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33234
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7275
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.02277
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619506
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908671
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227676
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577254
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972764
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.413636
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910218
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468354
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10993
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84627
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70919
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72356
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93473
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40739
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2411
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61506
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85361
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606284
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894131
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211689
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.55981
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953135
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392288
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.886066
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.441502
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07963
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81131
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66802
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67451
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87514
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33407
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14983
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50258
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.68452
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593014
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879537
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195643
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542316
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933401
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37087
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861798
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414515
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04922
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77619
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62669
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6253
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8154
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26059
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05852
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.3901
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51558
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579709
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864894
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179551
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524782
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913577
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349387
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837416
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387407
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01871
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74094
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58523
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57597
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75554
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.187
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96724
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27767
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.34688
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566367
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850207
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163411
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507211
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893664
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327847
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.812933
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.360185
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98812
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70556
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54365
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52653
(444.24, 14.28, 267.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69557
