¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93088
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698966
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81079
ƒ(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927482
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049281
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176498
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309463
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45537
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611259
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77481
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946394
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122056
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26778
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597365
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967524
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36952
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9193
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.452619
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.607879
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779958
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964154
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159167
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327516
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506638
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697529
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901367
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119395
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353179
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599613
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751704
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865211
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983674
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107328
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236549
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37157
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512833
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660592
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815366
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984467
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166325
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400207
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753128
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13569
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55161
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82972
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461887
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61877
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791603
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976589
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175055
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349962
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530471
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72288
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928366
‚(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148231
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384041
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631437
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806373
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921639
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041924
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16756
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298797
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436018
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579582
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729781
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887154
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052073
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225065
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551331
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91594
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31167
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74243
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01806
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.471474
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629966
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803565
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989375
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188754
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373053
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748967
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956207
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177956
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415031
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664315
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863018
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98009
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10235
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230027
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363419
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502934
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648857
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801621
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961712
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12952
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424067
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748015
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09711
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49595
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94258
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21438
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.481357
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641477
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815841
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002512
‚(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202841
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396831
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.58026
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775868
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98482
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20858
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446669
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698206
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921726
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040709
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164994
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294781
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430461
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572295
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720776
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876213
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039129
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238796
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621574
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959628
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3244
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71905
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71805
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44404
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491564
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653282
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828446
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016008
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217299
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421286
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60624
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803495
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01431
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240087
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479298
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733128
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982522
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103514
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229898
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361938
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499953
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644309
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795424
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953639
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119488
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4761
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829313
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18252
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56417
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97778
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98806
ÿ(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73243
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.50202
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665387
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841355
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029817
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232161
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446436
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632946
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83195
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044662
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272524
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512869
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76918
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045213
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168603
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29717
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431531
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572019
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718994
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872823
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034026
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26551
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705692
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04801
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4175
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81743
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53618
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2694
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03757
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.512845
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677769
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854602
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044004
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247344
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466123
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660397
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861178
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075857
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305872
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547484
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806329
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08513
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236001
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366879
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503646
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646723
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7964
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953144
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11741
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506927
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920394
…(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2785
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66562
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08523
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81512
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56263
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36854
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.524252
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690464
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868171
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058541
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262926
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482902
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688607
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89123
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107942
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339928
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583115
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84456
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126295
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305804
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439101
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578441
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724178
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876728
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036499
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298758
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76269
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14656
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52167
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92778
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33657
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10575
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86894
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71415
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.536439
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.703455
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882038
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073413
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278911
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500093
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717588
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922092
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140907
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37418
(336.19, 7.24, 329.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619824
