¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(418.49, 14.76, 248.42) (395.65, 8.16, 250.76) (0.81, 2.16, 0.81) Human 9.651917
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.693161
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.685174
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.678891
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.674309
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.67142
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.670224
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.670718
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.672902
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.676781
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.26736
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.22077
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.31171
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.29707
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.15412
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.14555
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.13994
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.13729
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862289
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077154
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309918
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564732
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842421
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146043
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474466
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83093
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203893
ı(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607406
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.874194
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.864609
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.85677
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.850667
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.846298
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.843656
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.842738
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.843546
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.846077
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 8.850335
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.77385
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.75392
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.7369
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.10525
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.19057
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.18196
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.17632
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.17364
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.8606
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07639
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311154
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566066
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843842
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147614
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474447
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83097
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21637
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621171
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.054161
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.044707
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.037037
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.031137
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.027002
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.024633
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.024021
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.025169
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.028078
(419.84, 14.81, 248.95) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 9.032751
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.81244
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.79243
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.77535
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.76119
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.2228
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.35341
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.34769
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.43044
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860713
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077573
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312415
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567492
ß(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845401
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149335
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474645
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831149
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225055
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635341
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085518
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621943
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28064
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02038
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75603
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54585
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47061
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91899
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.9032
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.87718
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.85413
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.83405
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.81691
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.80268
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.79137
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.39653
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.39078
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.46695
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861877
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078878
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313821
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568993
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847044
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150787
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474958
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831474
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225442
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649822
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1016
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654222
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31764
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98459
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70937
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47626
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39025
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83411
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.94824
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.92212
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.89899
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.87882
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.8616
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.84731
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.83595
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.44291
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.43711
Ó(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.4973
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863147
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080234
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3153
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570577
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848799
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151246
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475439
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832037
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226046
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663548
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118126
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686924
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29353
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9495
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66381
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41883
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31167
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74885
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.9965
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.97027
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.94704
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.92679
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.90949
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.89513
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.8837
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.4926
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.48676
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.56832
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864477
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081656
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316851
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572277
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850627
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151836
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476081
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832735
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226822
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664426
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135035
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686549
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26319
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91511
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6193
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36825
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23488
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64742
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.04803
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.02168
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.99834
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.97799
Ö(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.96061
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.94619
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.55457
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.54565
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.53977
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.64944
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86587
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083181
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31849
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574076
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852577
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152551
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476881
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833618
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227797
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665497
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149315
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660116
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23346
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88136
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57591
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31898
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16678
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54763
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.10287
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.0764
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.05295
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.0325
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.01503
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.00053
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.6111
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.60212
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.59618
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867355
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084781
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320209
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575955
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854609
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153411
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477844
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834671
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228958
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666795
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141387
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634218
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20429
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84833
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53352
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27089
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22208
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44947
Ò(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27643
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.50822
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.73812
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.71671
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.69842
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.68322
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.6711
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.66206
(419.84, 14.81, 248.95) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.68377
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.868912
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086455
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32203
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577909
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856758
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154437
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478951
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835906
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230308
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668299
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135362
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609985
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17573
(419.84, 14.81, 248.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81598
