¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334188
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33327
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16084
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24488
(375.84, 14.46, 298.35) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 22.58815
(375.84, 14.46, 298.35) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 22.57428
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.772001
¬(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.931552
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.10331
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28869
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489155
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.70578
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93517
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19149
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474238
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782956
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120211
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502364
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.929569
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.410198
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955619
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579639
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30863
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13975
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2565
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58934
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46236
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02984
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0489
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.764048
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.923016
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.094126
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278782
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.478437
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694613
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923041
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178151
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459605
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767502
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10292
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483115
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907999
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38588
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927526
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547691
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27045
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0951
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19101
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51784
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35612
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89558
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85844
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.756253
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.914651
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085125
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269074
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467937
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683551
È(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911194
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165096
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445285
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75242
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086015
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464301
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88692
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362123
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900091
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.516507
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23225
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05156
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12685
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44799
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25243
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74273
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.54755
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.58951
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.748617
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.906457
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.076309
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259565
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.457654
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672395
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899631
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152323
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431277
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737709
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069493
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445917
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866327
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338923
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873757
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.486074
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19373
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00912
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06403
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41805
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12549
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02416
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49177
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.41911
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.46468
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741137
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.898433
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.067676
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250256
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447587
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.661477
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888346
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139831
Æ(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417581
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723022
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053351
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42796
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846222
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316281
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848061
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.456389
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15607
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96775
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0025
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33063
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85666
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20608
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69305
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.25547
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.3003
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.733816
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.89058
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059225
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241146
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.437737
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650795
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877342
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127621
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404195
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708286
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03759
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410432
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826601
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294187
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427445
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12092
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92745
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94227
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23427
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59789
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84034
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92751
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.09838
(375.84, 14.46, 298.35) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 21.1425
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.726645
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.882897
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.050958
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232234
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.428103
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64035
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866617
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115691
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391119
Ø(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693893
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022206
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393329
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807474
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272639
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798568
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399237
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08836
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88821
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84147
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14022
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34869
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61402
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74502
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.59534
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.31691
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.56496
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719618
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.875386
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042875
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.223521
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418685
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.63014
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85617
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10404
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378353
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679844
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007198
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376647
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788825
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251638
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.774761
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371755
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05664
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85001
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7596
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0485
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1171
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39632
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02829
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76705
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.42413
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.61407
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.712749
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.868044
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034975
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215006
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.409483
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620165
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846003
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092667
á(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365893
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666134
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992567
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360387
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770652
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231176
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751575
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344994
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02578
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58018
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67957
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95907
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98789
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18693
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80239
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99659
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.53692
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.71786
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.706038
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.860873
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027257
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206689
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400498
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610427
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836111
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081574
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353741
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652767
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978309
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344546
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752949
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211254
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729005
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.318951
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995751
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51497
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60136
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87187
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86282
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98545
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58522
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51919
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.6554
(375.84, 14.46, 298.35) (413.12, 8.15, 304.02) (1.79, 1.10, 4.04) Tools 23.83818
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.699482
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853873
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.019723
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.198573
(375.84, 14.46, 298.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391727
