¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(382.51, 13.75, 259.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702877
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530875
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937553
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392415
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888068
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432928
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09611
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92385
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88834
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18663
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96803
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98812
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93049
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37822
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883778
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18408
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539077
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946727
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402678
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900611
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447139
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11998
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95812
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9768
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26958
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3088
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91638
º(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83644
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27941
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74768
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887926
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188643
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546987
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95555
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412616
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912886
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461997
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14323
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98776
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06456
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35312
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24434
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84684
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74725
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18431
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64771
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891995
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193079
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554643
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964103
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422179
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924898
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482483
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16581
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01435
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15142
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43735
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18187
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77949
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66841
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09538
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55153
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89595
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201359
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56413
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972309
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431417
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936656
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502474
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18772
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04017
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23735
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52215
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12138
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71429
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31999
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01606
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46298
²(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93963
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899765
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210462
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574202
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980201
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440295
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948116
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522091
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20893
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06517
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32226
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60832
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09184
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6512
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28781
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94004
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38322
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85159
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903548
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219345
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584046
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9892
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44882
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959323
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541236
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22945
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08934
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40605
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80742
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17998
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5902
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22194
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86735
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30694
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7714
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907209
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227976
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593629
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99991
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456995
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970192
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559921
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25092
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11271
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4766
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00986
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27112
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6759
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15824
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48212
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.234
¶(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69482
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910739
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236385
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602956
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010311
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465527
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98082
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578169
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27197
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13523
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53625
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21569
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36535
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77513
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2094
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0437
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16445
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62175
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914176
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244576
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612042
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020446
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476865
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991121
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595921
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29247
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16601
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59371
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42483
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46269
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8777
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31764
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79757
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09815
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55212
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91941
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252488
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620853
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03024
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487912
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.004398
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613188
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31242
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21039
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64885
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63726
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56323
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98365
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42279
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86657
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6479
Á(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48598
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926391
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260227
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629396
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039803
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498617
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019077
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629948
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33178
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25334
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70165
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85301
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66706
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09316
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5009
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93808
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64709
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933162
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267702
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637679
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049045
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508974
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03326
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646235
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35058
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2948
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75195
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19482
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77425
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20621
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58214
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01221
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72734
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.36201
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.38651
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.50005
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.89376
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939684
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274919
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645712
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057982
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519021
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047038
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661991
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36881
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33472
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79977
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34588
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8849
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28711
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66662
Ö(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08892
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81045
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.42381
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.42248
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.42776
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.36559
(382.12, 13.82, 260.74) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.45697
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946003
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281879
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653453
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066616
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528727
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060351
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677239
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3864
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37304
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84497
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45807
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99905
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3709
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75441
(382.12, 13.82, 260.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1683
