¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(434.47, 15.16, 325.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967185
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737322
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946515
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67197
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53481
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77286
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90847
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70407
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15885
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59201
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.516397
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.652157
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.797297
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.952779
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121958
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310792
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.506297
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711917
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.934693
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176805
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451267
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742004
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0611
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41564
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816184
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260023
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758059
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323737
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69866
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57027
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81424
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7543
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30468
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95868
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38322
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520785
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.656836
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.802295
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.958131
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129799
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.319257
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513074
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719239
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942624
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1861
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462111
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753403
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073639
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432969
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833609
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279525
µ(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.779655
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.348261
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72652
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60707
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84851
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60382
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93809
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.80463
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.09806
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.525369
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.661725
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.807518
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.963725
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.137877
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32798
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52017
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726904
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950929
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197709
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47297
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765298
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086724
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450898
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851715
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299797
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.802122
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.373779
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03335
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64521
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88412
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45697
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76723
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60425
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82985
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.530149
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.666822
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812966
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96956
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146192
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335727
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527586
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734914
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959609
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209708
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484279
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777689
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100358
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.467798
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870508
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.320217
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.825465
¨(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.39712
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06362
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68473
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92104
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32614
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.5928
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41038
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62312
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535127
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.672132
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818641
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977471
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154747
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342906
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535321
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743272
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968667
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222104
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496047
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790583
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114549
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485301
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.889997
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340775
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849697
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.424001
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09506
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8955
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9593
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89887
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42295
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28335
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35222
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.540301
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.67765
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.82454
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.985633
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.16354
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350382
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543377
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751977
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978102
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234891
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50827
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803979
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131277
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.503428
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910186
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362161
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874821
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452372
¡(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12767
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93507
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94529
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70674
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25751
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17954
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16332
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.545674
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.683383
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830666
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.994017
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172573
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358158
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551756
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761033
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989388
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248079
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520955
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817883
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149604
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.522184
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.931082
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385225
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900852
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481771
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1571
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97577
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99639
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45637
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19973
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07963
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.00693
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.551245
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.689324
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.837018
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002623
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181846
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366232
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560459
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770441
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001831
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261666
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534102
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832298
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.168482
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541575
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952688
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.409087
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927794
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.5122
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18862
›(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00747
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04904
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50676
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17923
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93073
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85637
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.557013
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.695478
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.844508
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.011451
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19136
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.374606
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569486
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780198
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01464
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27448
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547714
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847226
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.187921
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561602
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975013
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43376
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955662
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.543678
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.226
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04824
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10325
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55865
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13615
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78438
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.64158
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.562979
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701846
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.852926
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.020502
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201114
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383282
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578839
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.79031
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027816
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28737
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561794
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862669
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207921
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582275
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997224
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.459249
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983008
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576215
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2646
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09322
Ÿ(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15906
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61205
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0452
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64272
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50473
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.569146
