¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(444.36, 14.31, 266.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.62282
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.45529
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.28946
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.20232
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.16004
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.18074
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.24689
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.35939
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.56547
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59093
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84423
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775516
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14703
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557577
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013573
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522842
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09519
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74295
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48197
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33271
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32245
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26586
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.63261
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.4396
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.3383
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.28647
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.30783
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.36735
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.47274
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.68253
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10716
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46762
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765601
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136093
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54545
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000043
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507669
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07807
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7235
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45964
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3069
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29221
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29556
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.216
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.59614
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.47981
Æ(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.42449
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.43995
(445.12, 14.39, 264.26) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 13.49245
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13843
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76332
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71744
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755418
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124894
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533028
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986193
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492189
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06058
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70365
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43687
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28054
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26137
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32556
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23273
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08633
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84951
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18069
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52865
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9276
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5348
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18846
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37037
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745071
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11345
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520365
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.972095
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476345
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04273
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68339
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41366
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25367
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22995
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35595
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22274
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07517
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99433
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33167
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72608
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31657
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95158
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63616
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.86832
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.83386
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.80432
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734496
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101778
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507419
¿(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957708
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460222
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02455
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66268
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38998
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2263
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19793
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34037
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2135
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0648
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02055
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53322
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10793
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72536
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3903
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.44775
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.4092
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.37551
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.34666
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.254726
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089889
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494241
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943031
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443781
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00603
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64165
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36589
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19845
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16536
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30183
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23479
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09358
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0585
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82572
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41272
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04352
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72307
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.00905
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 23.9907
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 23.98868
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 23.99135
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242821
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07426
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476553
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922859
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427046
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987143
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62024
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34134
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17009
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13226
±(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26264
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30281
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16968
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19651
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06558
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66927
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31863
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230753
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56903
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457391
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901552
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408966
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967941
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59843
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31642
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14129
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09863
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22285
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37212
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24731
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38245
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31425
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93556
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 23.21566
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.93602
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218523
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555563
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438066
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880031
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387496
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.948446
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57629
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29107
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11203
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06444
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18244
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44277
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32648
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57248
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57216
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 22.86577
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 22.84342
(445.12, 14.39, 264.26) (417.93, 9.12, 233.24) (1.84, 1.40, 1.35) Tools 24.82722
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.206133
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541924
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912156
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860344
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365766
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928616
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55381
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26537
Ÿ(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08234
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02978
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14148
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46385
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41317
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76676
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83972
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45964
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 24.56009
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193595
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528122
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896894
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840678
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343687
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908507
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53098
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23925
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05221
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99464
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09995
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41409
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58212
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9654
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76864
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56932
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 24.40478
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.180905
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514155
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882186
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290519
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321374
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884223
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50782
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21277
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02168
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95902
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05789
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3637
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70393
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03616
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64183
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68088
(445.12, 14.39, 264.26) (418.15, 7.58, 234.73) (2.02, 1.13, 1.82) Tools 24.00456
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16807
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.500034
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867016
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273661
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298746
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858716
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48434
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18595
˜(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99072
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92295
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01533
(445.12, 14.39, 264.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31272
