¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(380.50, 7.31, 348.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63969
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90927
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5646
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63749
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30819
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8779
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610807
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81836
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041146
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282927
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54619
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833903
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149514
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497221
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882083
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310299
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789554
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329397
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94195
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64281
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45236
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39784
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51639
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85993
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50365
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56026
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20718
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74023
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604518
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81128
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033472
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2746
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53711
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823964
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138595
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485181
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868743
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295435
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772848
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310534
ˆ(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92046
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61814
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42375
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36425
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47638
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81151
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44384
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48456
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10831
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60564
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.598239
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804325
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025928
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266386
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528195
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814198
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127869
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473327
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855598
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280782
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756414
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291967
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899336
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59044
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39454
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33121
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43707
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76397
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38518
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41039
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01152
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4741
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592031
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797446
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018486
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258321
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519367
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804571
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117276
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461662
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842649
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266348
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740252
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273685
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878526
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56185
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36061
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29877
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39848
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71729
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32765
…(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33769
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91678
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34557
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585918
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790685
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011167
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250369
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510702
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79509
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106859
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450178
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829929
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252168
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724331
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255733
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858125
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53375
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32714
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26691
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35491
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67152
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27124
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26649
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82409
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21998
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.579807
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784038
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003947
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242545
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502193
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785758
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096632
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438865
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817373
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238211
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708672
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23807
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838029
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50614
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29413
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2356
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31064
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62664
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21596
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19673
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73343
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09732
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573781
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77748
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99686
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234839
…(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493797
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776569
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086547
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427759
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805084
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224463
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69331
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220713
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817261
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47905
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26161
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20489
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26732
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58262
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16179
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12848
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64475
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97749
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567843
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771034
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989874
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227258
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485538
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766979
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076621
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416815
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792975
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210997
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678197
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203674
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793994
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45245
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22955
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17474
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2248
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53588
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1087
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06165
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.558
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86046
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561925
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764675
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983018
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219786
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477409
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756217
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065798
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406055
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781073
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197743
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663347
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186926
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771099
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42634
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19799
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14272
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18316
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48221
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05673
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99624
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47321
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74622
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.7266
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.69379
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.67311
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.65733
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.64647
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.7156
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556065
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758443
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976264
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212474
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469434
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745603
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053938
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395507
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769379
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184724
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648761
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17048
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746447
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40073
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16685
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10608
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14232
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42945
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00584
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93225
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39034
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63472
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.74777
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.72088
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.70903
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.70223
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.70039
(380.11, 7.33, 350.52) (346.59, 1.08, 371.26) (0.81, 2.16, 0.81) Human 23.78889
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550304
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752293
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96962
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20527
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461506
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735214
‡(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042194
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385159
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75788
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171923
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634446
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154338
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658153
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37563
(380.11, 7.33, 350.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13625
