¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325399
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26266
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69473
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12173
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33908
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21336
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.998
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53761
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42618
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324059
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86305
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174199
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516455
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888452
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286429
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728455
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22941
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820444
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4235
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12536
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89433
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.012
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41484
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82183
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25716
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58993
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58136
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09634
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64098
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62481
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322884
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577617
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861513
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172552
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514622
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886596
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284356
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72615
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226578
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817194
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4686
µ(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13603
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9099
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10364
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53828
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95318
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39721
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85055
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67941
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19923
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76538
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83068
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925891
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57619
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859967
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170813
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512743
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884728
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282286
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723894
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223677
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813887
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48335
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14694
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92506
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10223
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66575
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08891
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25814
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12146
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73732
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30683
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95979
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93161
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924266
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574719
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858371
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169064
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510816
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882931
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280281
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721621
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220705
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810497
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47526
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15812
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93984
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08941
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79745
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22924
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51149
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62345
¡(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74312
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41921
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.161
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02677
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92264
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159872
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856742
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167259
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508818
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878751
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278298
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719416
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217638
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807064
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4671
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16955
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9542
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07658
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93347
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37425
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77465
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62853
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75212
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53476
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28009
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12672
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921015
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158104
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855079
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16546
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506808
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874211
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276335
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717209
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21454
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803537
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45895
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18121
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96813
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06376
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07401
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52418
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04806
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63104
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76429
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54782
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.37759
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33148
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919388
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156337
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414348
¢(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163585
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503146
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869664
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274367
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715063
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211379
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799924
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45075
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19206
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98164
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05093
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21919
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21798
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33229
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6354
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77964
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60615
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47965
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5634
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917763
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15457
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41242
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16171
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498998
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865107
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270485
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712938
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208155
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796186
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44261
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18266
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99471
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03813
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22228
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28291
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42522
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61491
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79822
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73867
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58642
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916137
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152802
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410492
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692126
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494885
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860556
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.265424
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710838
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204844
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78906
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43448
£(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17329
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00737
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02526
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.207
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34928
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42856
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41545
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81998
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87584
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69797
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914511
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151034
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408565
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690024
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490797
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856007
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260363
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708797
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20146
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7819
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4263
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16392
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01637
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0125
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19173
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41711
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43401
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22164
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88608
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99301
(435.50, 13.85, 288.19) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.49981
(435.50, 13.85, 288.19) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.48897
(435.50, 13.85, 288.19) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.04095
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912888
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149269
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406639
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687921
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486669
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851479
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255308
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70481
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.198041
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774769
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41813
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15451
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00547
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99969
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17648
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48641
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42141
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19623
¤(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01859
(435.50, 13.85, 288.19) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.52686
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94515
(435.50, 13.85, 288.19) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.49109
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911265
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147507
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404717
(435.50, 13.85, 288.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685815
