¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(346.08, 8.60, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69811
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61855
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19803
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.13293
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.489958
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88623
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359977
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965003
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.667584
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56547
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62927
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94936
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84851
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74404
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.49014
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.135983
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.493341
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.889999
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369837
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979135
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.68327
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59655
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66167
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9921
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92717
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.86534
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.77353
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.138742
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.4964
Ö(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.893405
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380121
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992377
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.697964
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62615
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69247
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03275
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98722
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.98422
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04502
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.141207
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.499131
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.896448
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390794
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004718
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718561
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65287
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72165
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07126
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03927
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09673
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.31243
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.143377
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.501535
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.899126
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400681
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016156
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740536
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67675
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74917
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11811
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08785
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20256
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.57485
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.145251
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.50361
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.901439
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.40977
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.026672
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761187
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69918
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77499
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16271
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13291
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3144
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.82167
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.146825
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.505356
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.903385
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418058
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.036264
Ö(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780499
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72016
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80039
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20442
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17435
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42313
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.144811
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.506773
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.904962
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.425537
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044921
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.798447
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73958
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82491
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24314
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21211
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52364
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.133701
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.507858
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.90617
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432203
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.052636
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815013
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75651
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84749
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27231
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24611
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.61563
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.131095
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.508611
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.907009
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43805
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.059404
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830181
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77197
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86812
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29865
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28393
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69939
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.131947
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.49709
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.907478
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443072
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.065218
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843934
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78593
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88611
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32216
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31765
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77405
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132509
Ñ(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487905
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.907579
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447265
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.070074
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856258
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79838
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90199
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3428
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34652
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83915
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132783
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.488207
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017533
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45063
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073969
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.86714
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80931
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91589
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36056
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37184
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89438
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132769
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.488193
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538364
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823835
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186769
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876564
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8187
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92779
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37539
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39237
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93987
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.132467
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487858
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88331
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118689
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8957
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38405
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9311
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93768
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38727
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40773
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97547
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.131877
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.487204
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883234
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110203
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885624
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75025
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74391
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99806
Ş(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62749
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41791
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00104
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.130998
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.486514
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882791
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10043
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874092
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74735
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74042
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99652
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65578
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18854
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3085
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.129834
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485791
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881986
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089464
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861112
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74303
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73525
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99239
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65055
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20905
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51724
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.128381
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.484742
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880815
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077276
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846691
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73731
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73426
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98573
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64204
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22334
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54657
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126654
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483364
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.879282
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321146
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830875
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73015
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73351
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98215
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6434
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2313
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5719
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125118
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481663
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877387
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319022
Î(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813643
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72134
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73085
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97894
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65644
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23296
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57377
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123289
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479635
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875128
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316493
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786987
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.699
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72638
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97343
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66549
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22832
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49174
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121167
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477286
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87251
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31356
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700569
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63183
(346.91, 8.70, 313.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72007
