¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (421.70, 14.88, 245.63) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 15.63814
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22808
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5669
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707946
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797767
º(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891388
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989007
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090833
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197076
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337013
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512428
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697993
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872165
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965186
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061998
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162816
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267838
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377241
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491234
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610085
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734048
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883644
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062157
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605883
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2856
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70913
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692579
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781919
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874998
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972079
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073334
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178959
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289251
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458173
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640861
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82864
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920494
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016106
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115659
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219283
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327293
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439843
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557125
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699895
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869262
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047149
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657854
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34523
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8568
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678024
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766891
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859518
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956068
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056774
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161866
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271547
°(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405505
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585348
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775716
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8775
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.971948
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07025
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172661
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279299
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390436
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526589
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687517
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856364
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03372
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711612
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40697
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664328
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752731
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844881
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940931
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041151
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1457
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254827
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368803
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53144
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71889
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836177
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929491
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026646
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127794
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233185
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363047
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516119
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67658
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845028
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021895
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767237
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53797
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651402
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7394
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831112
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926749
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026449
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13051
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239091
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35252
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479095
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663767
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796442
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888724
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984735
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084761
µ(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208504
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35427
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506993
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667104
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835157
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02432
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824776
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75564
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639262
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726901
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818212
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913392
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012708
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116262
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22437
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337261
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455254
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610229
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758316
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849566
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944552
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062366
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201323
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34681
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49924
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659066
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826769
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061143
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884282
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98306
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627952
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71524
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806166
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900973
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999823
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102983
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210616
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32304
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440478
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563264
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721773
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812045
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924057
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056658
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195439
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340696
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492879
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652453
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81989
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099103
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945799
¹(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617431
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704361
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794965
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889406
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987865
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090613
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197812
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309819
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426785
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549058
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686696
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793066
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919751
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052211
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190763
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335876
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487885
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647264
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814466
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138166
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00937
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607703
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694316
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784613
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878701
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9768
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079182
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186018
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297565
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414098
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535885
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678383
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790034
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91661
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048923
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187407
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332364
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484231
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643469
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810531
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178463
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07503
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598741
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685087
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775081
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868869
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966653
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068682
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175137
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286305
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40244
³(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541132
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694647
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78815
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914627
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046905
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185287
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330169
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481956
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64113
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808091
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219868
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13478
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590569
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67667
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766372
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859871
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957395
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059071
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165221
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276036
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396268
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586854
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712186
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803842
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913828
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046085
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18444
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329292
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481047
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640149
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8071
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2625
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18638
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583193
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669036
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758507
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85173
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948974
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050406
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156235
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266742
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440909
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633965
(421.65, 14.76, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730987
