¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(338.53, 7.60, 336.72) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.857546
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253311
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837013
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47323
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17077
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86981
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62111
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44362
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33468
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35539
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16048
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47956
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62732
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3835
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351055
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556247
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778974
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021525
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286609
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577448
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897913
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252692
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647515
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.089346
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21157
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804824
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43662
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1328
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85215
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60107
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42363
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32017
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33875
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22112
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68333
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78808
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68774
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336674
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540667
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762041
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003062
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2664
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.555238
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873396
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225492
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617173
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055414
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170284
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770816
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40061
Í(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09551
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83527
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58199
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4031
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30699
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32359
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28442
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89426
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95467
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07114
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322408
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525215
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745254
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984759
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246372
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533235
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849115
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198565
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.587152
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.021738
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129494
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724349
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3651
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05902
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79928
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5638
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38371
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29512
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30996
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35035
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11269
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1273
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08797
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308262
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509895
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728613
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.966622
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226532
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511446
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825078
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171922
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557455
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569066
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089173
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678491
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33017
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02327
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75847
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54659
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36543
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28457
Ó(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29782
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41903
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28266
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30613
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28543
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.294235
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494709
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712121
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.948651
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206881
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489868
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801284
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145555
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528083
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533746
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049297
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633219
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29575
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98823
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71857
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53028
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34825
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26766
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28721
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45695
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42709
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46703
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44794
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.280328
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.479656
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695776
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930848
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187418
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468506
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777735
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119469
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499034
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498844
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00997
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588478
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24853
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95393
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67948
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51055
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33221
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24931
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27807
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44636
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46171
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61213
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66554
Ï(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266543
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.464738
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679584
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913215
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168143
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447359
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75443
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093665
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.470311
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464347
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971074
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.544327
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19799
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91977
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64123
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4666
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31727
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21441
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27041
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43746
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49778
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7625
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0866
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.252882
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449956
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663544
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89575
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149062
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426427
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731371
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068144
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441915
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430257
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932678
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500779
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14813
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88236
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60382
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41304
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27093
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15436
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26426
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43034
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53526
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91837
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52755
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.49009
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.15317
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.839094
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239344
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435314
ü(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647657
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.878459
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130174
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405713
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708561
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042906
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952712
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396563
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894757
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45777
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09891
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83562
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54479
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3251
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21978
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.68579
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.66685
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42488
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57411
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07985
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.59669
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.24691
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.921351
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.617666
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.333775
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.113178
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225933
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420811
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631925
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861338
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111479
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385221
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685998
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017951
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922933
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363305
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857327
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415314
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05042
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77967
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46948
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23913
(338.54, 7.60, 336.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12224
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.59834
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.58002
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.58638
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.36508
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 10.04334
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.7921
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.554939
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.330772
÷(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.190089
(338.54, 7.60, 336.60) (328.57, 1.91, 308.39) (7.08, 3.01, 7.98) Truck 9.090925
