¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(428.39, 14.87, 251.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407079
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19009
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565454
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948091
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357272
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798345
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27232
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65376
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90446
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16946
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6134
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41527
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94968
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2697
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60864
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96814
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35003
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75636
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484782
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653738
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834609
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040376
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242182
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447777
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668751
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906776
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163883
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452755
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78335
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146317
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514542
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895802
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306389
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74494
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21757
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57674
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82365
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08456
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36072
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10459
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78378
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06364
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39193
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73994
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10931
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50199
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479722
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648307
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828823
±(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025694
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220693
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424767
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644025
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880168
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135165
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417141
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744395
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10352
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464871
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84494
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250603
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693119
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16454
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50244
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74575
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0028
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2747
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8107
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5838
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92071
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19224
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52166
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87925
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25912
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474855
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643122
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823278
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014515
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19971
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402295
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.619889
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854214
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107133
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382271
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706272
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061674
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416476
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79546
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196321
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637478
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11315
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43081
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67066
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.924
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1919
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53237
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32447
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77784
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0656
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34592
º(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65926
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02711
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.470212
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638178
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.817988
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999559
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178133
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380335
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596338
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828858
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079797
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351383
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668995
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020783
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369287
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746746
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14356
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579417
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05981
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36178
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59834
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8481
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11216
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39166
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02331
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57227
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94379
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21886
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50856
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81399
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465786
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633463
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812938
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985179
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154324
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358887
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573348
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80414
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053151
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322555
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632583
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980823
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323328
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696435
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092235
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522992
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998627
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29529
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52868
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77505
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03543
³(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31098
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73827
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37542
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77297
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09674
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38105
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68073
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4616
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628959
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808123
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971303
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131005
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33391
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550931
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780019
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027142
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294434
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596962
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941339
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278532
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647449
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04235
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468156
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938088
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2197
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45975
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70472
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96163
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23334
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52121
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1868
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57209
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97934
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25857
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5527
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.457617
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.62473
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.803568
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957961
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109334
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309479
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525776
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756531
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00182
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267068
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56214
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901272
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234923
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599713
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993851
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414887
²(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879296
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14975
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3818
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63163
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8906
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15875
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44268
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.961
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37975
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14086
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42981
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.453845
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620708
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799295
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945107
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095782
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285605
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500155
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731229
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977143
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240393
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528118
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862258
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192426
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553256
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946722
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363169
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822257
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.083
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30665
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55272
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81301
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08702
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36725
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68438
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19543
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58367
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00007
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31178
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450296
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61693
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.791147
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932799
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08277
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262264
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475085
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704283
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951641
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214441
(429.11, 14.86, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497697
