¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(426.87, 9.97, 362.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70286
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9326
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45851
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09029
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84239
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08642
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82149
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78522
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680237
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921402
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189944
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465097
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768362
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099442
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460377
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808835
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1891
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605602
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02211
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44284
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90392
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40934
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03541
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77486
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93303
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73754
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70553
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673037
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90937
„(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176183
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451787
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754331
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08412
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443289
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790253
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168764
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583333
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997796
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41639
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87823
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37856
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9819
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70878
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66094
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65572
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62857
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666013
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901807
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162624
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439069
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740515
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069057
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426588
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772062
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14892
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561598
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974365
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39085
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85351
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35157
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92976
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64409
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58607
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57603
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5542
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65911
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894358
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150047
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426558
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726891
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054192
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410323
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754374
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129642
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540447
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95175
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36847
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82973
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32561
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87898
„(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58076
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51895
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49841
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4824
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34794
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652357
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887078
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138668
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414236
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713511
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039583
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394481
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737164
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110811
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519848
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929978
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34762
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80695
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30082
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.831
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51884
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47069
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42284
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41313
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27063
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645755
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879954
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129501
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402108
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700354
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025225
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37907
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720394
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092553
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499827
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909195
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32759
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78503
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27705
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80493
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45821
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42336
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3595
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34636
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22237
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639266
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872992
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121912
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390201
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68739
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011084
„(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364069
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704065
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074742
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480341
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89163
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30844
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76408
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2544
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78006
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3996
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37697
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31699
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28196
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27139
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632966
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866204
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114531
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378478
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674654
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99722
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349461
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688245
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057482
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461443
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874802
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29009
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74404
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23279
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75634
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34859
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33155
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27616
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22001
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32225
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626812
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859547
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107358
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368423
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662146
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983584
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334848
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672846
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.040695
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442932
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858179
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2726
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72497
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21228
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7338
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30871
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28706
…(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23698
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16038
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3749
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620759
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853061
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100429
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360888
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649875
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97019
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320179
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6579
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024418
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422575
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837069
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25595
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70675
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19279
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71241
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29228
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24351
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19941
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09966
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42939
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614889
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846722
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093657
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35361
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637795
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957011
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305817
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643419
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008638
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402845
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816717
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24016
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68946
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17436
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69221
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28168
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20088
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16351
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11834
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48573
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609137
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840549
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087147
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346561
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627223
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944125
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291692
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629396
„(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99333
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383668
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797112
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22503
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67309
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15698
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67311
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27217
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15915
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12915
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14702
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74506
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603582
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834558
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08081
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339717
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619845
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93146
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277819
(427.11, 9.97, 362.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615826
