¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250003
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.67042
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.14799
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.11823
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.7017
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.860034
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030715
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.21553
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415538
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.631392
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866324
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122957
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402671
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712183
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056619
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433872
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862054
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.34746
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882515
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.469429
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13925
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6657
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66447
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78648
(397.39, 14.22, 246.75) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.41698
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.04771
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.72212
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.64065
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.66023
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.77904
æ(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.24381
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.36255
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.695911
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853818
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.024188
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208484
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407831
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622992
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857173
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112885
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391391
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700037
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043155
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.41731
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844706
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327858
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856621
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.439945
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10421
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61858
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60543
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72108
(397.39, 14.22, 246.75) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.4909
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.84151
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.7561
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.6907
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.77094
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.89203
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.48933
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690262
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847753
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.017818
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201607
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.400283
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614799
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848249
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102863
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380395
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688193
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030028
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827783
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308744
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.831409
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411248
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07011
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82839
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54793
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65758
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.28988
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.87855
á(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.79263
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.76737
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.88609
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.62385
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.684752
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841837
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.011606
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194901
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392926
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606812
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839552
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093096
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369685
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676652
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017239
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386117
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811288
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.290115
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.80687
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383329
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03695
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78999
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4919
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59596
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.02509
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.83041
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.83175
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.8847
(397.39, 14.22, 246.75) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 12.00585
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.679381
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83609
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.00555
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188365
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385758
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599033
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831082
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083588
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359258
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665411
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004785
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371785
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795218
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270776
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783001
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356183
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00471
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75268
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61456
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.23903
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.00285
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.89766
Ù(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.82485
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.91699
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72205
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.674149
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830611
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999651
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.181999
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378782
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591463
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822839
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074336
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349113
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65447
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992091
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357827
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779571
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250934
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759798
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.3298
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973388
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71645
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57019
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.18515
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.07452
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.9915
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.07615
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.21418
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63708
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669055
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825277
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.99391
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175803
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.371994
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584098
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814822
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065339
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33925
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643829
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979075
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34424
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764345
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231632
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73725
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942969
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68128
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52712
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.26148
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.16748
(397.39, 14.22, 246.75) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.24406
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.27369
Ğ(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.42393
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59319
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.664103
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820089
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988328
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169779
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365399
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576942
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807032
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.056598
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329671
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633487
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966434
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331027
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749538
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212873
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715361
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279308
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913449
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64488
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48535
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48758
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53789
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.6375
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.49064
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.64257
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56506
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.659289
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.815046
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.982902
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163926
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358992
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.569993
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799425
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.048113
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320506
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623444
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954165
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318183
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735149
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194652
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694119
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254383
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884818
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6091
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44485
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43784
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4629
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.90508
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.73049
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.87057
À(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54077
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.654615
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.81015
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977634
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158242
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.352775
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56325
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791886
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039883
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31166
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613699
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942267
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305708
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.721177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176963
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673524
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22974
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857065
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57442
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40562
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38961
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39177
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85274
(397.39, 14.22, 246.75) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 15.98105
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66297
(397.39, 14.22, 246.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52024
