¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(343.61, 7.98, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65255
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.984835
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.543526
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.17842
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07323
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4864
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21446
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78838
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8568
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.49454
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.990506
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.549957
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18672
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06193
¸(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49201
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23538
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84919
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89536
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.498948
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.995469
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.555586
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19412
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04776
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4945
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25206
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90198
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91535
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.502723
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.999721
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.560402
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20058
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0306
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49394
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2644
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94664
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91658
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.505861
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.003251
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.564407
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20608
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94395
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47532
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1971
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62175
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8991
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.508357
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.006064
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.567596
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21064
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94921
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30977
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61957
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2763
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86299
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.510216
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.008157
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570303
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21424
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95337
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14772
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0808
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86285
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10613
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.511432
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.009526
ú(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572609
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21688
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95642
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98908
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7939
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34516
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38668
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.512005
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.010171
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574076
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21855
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9527
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83376
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61821
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74323
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.966
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94651
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.511936
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.010093
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574703
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21927
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94419
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73598
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44645
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31237
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56638
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49557
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.511225
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.00929
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.574488
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21903
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93347
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7236
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27856
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12163
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18637
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06805
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16547
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.509871
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.007765
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573434
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21782
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92189
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71022
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11448
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93546
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9068
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93428
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11703
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28167
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.507874
Ë(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.005519
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.57154
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21501
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90944
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69586
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52144
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86075
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86201
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89229
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06845
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19958
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09486
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.505238
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003076
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568806
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20509
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89615
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68052
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47902
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83347
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81711
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8502
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.005
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11904
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25521
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03501
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.501963
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999929
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565236
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19436
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88201
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6642
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4366
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19946
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77209
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80798
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93508
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03946
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4817
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44295
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73989
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.498052
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996048
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.56083
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18284
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86704
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64694
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39419
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.15153
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72699
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75919
Î(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86597
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96083
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17135
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3346
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60244
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.493508
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991437
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555594
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17053
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85125
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62554
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35181
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10364
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68178
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70731
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7976
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88312
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06656
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22844
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46827
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70841
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42933
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488332
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986093
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549326
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15744
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83464
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6017
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30945
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05581
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94009
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6553
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73006
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80637
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96374
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12436
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33736
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56171
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96389
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.48253
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.980024
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537128
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14331
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81724
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57709
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26715
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00805
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89982
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6033
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65662
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73057
»(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86288
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01274
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20963
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41867
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80458
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.476101
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973233
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524255
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12738
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79905
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55172
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22489
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96037
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85936
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85518
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58122
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6557
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76393
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90113
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08504
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27921
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64935
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.469055
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965725
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510716
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11076
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78008
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52561
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18271
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92875
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81874
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80686
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50668
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57962
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66689
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80481
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96356
(344.03, 8.04, 312.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14332
