¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4968
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56957
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908374
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24103
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608849
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96068
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28915
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647656
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111652
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72957
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46607
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17987
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42653
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68589
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9694
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30185
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59579
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71401
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83704
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96506
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09822
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23678
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3809
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53085
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68682
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84911
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01801
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16688
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.312
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46296
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924896
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259244
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629062
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966969
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295975
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655102
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110142
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737091
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46806
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12615
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37043
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62727
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8976
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21593
ˆ(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51763
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63434
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7558
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88218
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01364
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15039
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29268
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44068
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59469
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75075
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91123
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06817
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21831
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36747
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941237
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277304
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649096
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973382
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302957
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662749
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108428
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744107
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46948
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07441
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31644
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57085
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83859
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13284
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44269
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55794
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67788
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80271
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93255
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0676
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20813
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34866
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49483
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64691
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80507
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96357
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11578
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27411
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957424
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295153
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668953
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979943
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310128
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670566
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108942
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746353
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47038
‚(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02461
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26448
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51658
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78182
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06116
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37087
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48473
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60326
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72658
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85331
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98135
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11452
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25311
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39725
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54724
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70324
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86331
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01349
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16969
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973437
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312868
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682622
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986686
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31744
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678568
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1141
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746627
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47068
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97673
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21453
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46444
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7273
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00406
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3021
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41464
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52891
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64558
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.767
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89332
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02475
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16148
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3037
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45167
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60561
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76577
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91542
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06966
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989272
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330366
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688998
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993519
ÿ(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324923
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686733
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117732
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74642
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49512
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93081
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16657
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41436
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67496
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94926
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22602
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33853
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44919
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56437
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68421
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80891
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93863
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07361
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21399
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36008
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51203
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6701
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8216
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9739
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00491
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347681
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695448
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000554
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332567
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695119
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117128
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745732
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52403
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88667
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12056
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36631
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62474
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8872
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13761
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26664
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.373
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48651
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60484
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.728
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85612
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98942
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1281
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27233
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42238
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57852
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73181
„(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88229
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020411
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364781
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702039
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007727
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340378
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699329
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116427
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744562
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55073
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84437
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07644
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32026
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56983
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80531
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05235
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19909
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30423
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41371
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52887
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65054
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77711
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9088
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04584
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18833
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33661
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49086
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64599
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79471
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035637
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381662
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708765
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015055
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34837
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693034
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120084
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74292
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5752
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80386
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03424
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27215
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49388
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72628
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97006
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13454
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23854
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34681
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4595
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5768
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70152
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83169
‚(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96713
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10803
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25459
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40705
(332.78, 6.84, 313.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56396
