¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(337.79, 7.13, 328.05) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 17.68894
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079835
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189615
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30406
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423429
„(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547946
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698923
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860902
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030791
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185411
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324965
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470642
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693261
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977913
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2819
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503435
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.670912
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842937
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02626
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222697
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433678
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635863
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820602
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017293
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226532
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446536
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681881
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882485
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983853
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08944
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199498
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314265
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433946
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558823
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689108
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844902
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014142
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176768
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316063
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483496
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75391
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04223
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35018
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498742
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665899
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025194
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22158
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432486
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637944
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822751
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019611
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227734
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447811
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683219
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89283
†(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994503
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100418
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21082
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325895
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445929
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571197
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701906
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838423
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99917
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169864
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308921
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543394
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817307
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10941
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42154
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494246
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661135
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839583
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024465
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220763
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431592
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640539
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825552
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02257
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22959
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449802
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685346
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904476
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006472
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112771
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223507
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338957
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459415
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585082
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716242
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.853218
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996387
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162373
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345228
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605867
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883406
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17955
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49606
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.490042
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656599
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834778
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024007
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220306
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431086
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643739
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828938
…(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025799
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232184
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452541
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688261
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91738
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019779
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126408
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237598
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353488
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474361
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600487
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732149
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869661
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013384
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163643
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406873
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671002
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952404
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25273
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5739
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486006
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.652339
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830204
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02083
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220138
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430927
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647521
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832961
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02889
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235448
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456031
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692024
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931613
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034396
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141477
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253078
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369439
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490836
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617461
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749693
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887751
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03209
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251895
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471071
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02436
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32909
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67803
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482216
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648263
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825882
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016208
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220297
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431129
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651905
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83755
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032612
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239429
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460272
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696546
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947136
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050341
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157886
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269997
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386852
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50878
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63599
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768826
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907541
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088812
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335913
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553533
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809625
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09932
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40867
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82072
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.478662
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.644474
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821812
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011845
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215937
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43163
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656802
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842747
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037008
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244086
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465251
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70187
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955564
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067656
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17572
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288338
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40578
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528273
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6561
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789582
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928977
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190036
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423218
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.644983
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883278
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17738
‡(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49163
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96971
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475345
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640921
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.818007
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007799
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211594
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43103
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659553
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847541
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042106
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249479
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470988
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707994
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962114
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086327
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308134
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426184
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549309
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677807
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811981
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02352
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295122
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513884
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.740093
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979266
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25869
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57804
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83581
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472234
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.637579
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814463
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003973
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207538
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426663
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660876
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852935
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047828
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255588
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477463
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714909
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969544
(337.73, 7.33, 326.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106365
