¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (435.41, 14.05, 300.03) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.638742
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.24436
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.2328
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.22383
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21745
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21365
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21243
€ (435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21378
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.21772
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22201
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433698
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.419172
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.390244
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.362809
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.336839
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.312305
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.289183
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.267446
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.595767
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.034593
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.537546
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.119659
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.801069
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.60937
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.19998
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.17548
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.15363
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.1344
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.11779
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.10377
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.09233
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.08345
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07714
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07338
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07217
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.07351
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.0774
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217443
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428817
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.377704
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.348961
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.321702
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.295899
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.271523
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.24855
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.226953
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.594384
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.033015
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.535728
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.117546
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.798579
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.606397
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.57981
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.0396
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.01797
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.99895
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9825
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.96863
ÿ(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9573
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94852
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94227
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.93855
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.93735
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.93868
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94252
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213046
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42411
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.337994
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.30943
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.282341
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.256697
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.232471
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.20964
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.20716
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.592986
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.031418
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.533891
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.115408
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.796063
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.603388
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.933
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.90899
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.88758
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.86874
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.85246
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.83872
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.82751
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81882
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81263
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80894
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80776
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80907
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.81288
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208833
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419606
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.299996
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.271602
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.244675
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.219184
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.195104
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.172408
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.205909
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.591571
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.029806
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.532032
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.113247
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.793517
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.600348
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.80721
ú(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78343
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76223
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.74358
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.72745
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.71385
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.70274
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.69414
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68801
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68436
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68318
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68448
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.68825
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204787
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415223
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.263664
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.235434
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.20866
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.183316
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.159375
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.13681
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.204648
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.590142
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.028173
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.530157
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.111062
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.790946
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.597275
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.6863
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.66275
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.64174
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.62326
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60729
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59381
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58282
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57428
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56822
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.5646
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56343
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56472
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.56845
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200874
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41104
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.228956
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.20088
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.174255
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.149051
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.125241
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.1028
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.203371
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.588698
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.026526
ı(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.528259
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.108856
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.788348
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.594172
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.57007
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.54674
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.52592
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.50761
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49179
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.47843
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46754
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45908
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45307
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44948
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44833
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4496
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4533
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197155
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410221
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.195831
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.167904
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.141419
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.116348
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.092665
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.070343
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.202082
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.58724
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.024863
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.526344
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.106627
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.785724
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.591039
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45836
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43523
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.4146
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39645
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38077
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36753
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35673
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34836
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34239
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33884
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33769
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33895
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34262
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200593
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418101
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.164251
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.136466
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.110116
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.085173
ÿ(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.061609
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.0394
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.20078
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.585767
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.023183
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.52441
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.104378
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.783076
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.587875
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35101
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32808
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30763
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28963
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27408
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26096
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25025
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24195
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23603
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23251
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23138
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23263
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23626
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207999
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.163289
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.134181
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.10653
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.080308
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.055486
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.032037
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.009936
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.199467
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 6.584281
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.021488
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 7.522459
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.102107
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 8.780401
(435.94, 13.94, 298.08) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 9.584682
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24785
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22511
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20483
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18699
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17157
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15856
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.14794
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.1397
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.13384
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.13034
(435.94, 13.94, 298.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12922
