¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(404.08, 6.66, 360.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16591
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385419
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.8448
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404044
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05729
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84625
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85515
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16861
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57727
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37712
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99376
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922627
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252131
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543808
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905337
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318838
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758183
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311097
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930435
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68908
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65943
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90605
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15548
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81485
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16268
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880015
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.207469
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495265
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843917
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253331
„(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.672659
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220038
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.805891
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53539
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48234
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67715
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31922
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27312
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44725
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76934
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837685
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16341
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447402
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783141
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188888
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588233
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130829
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683627
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38699
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30996
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45549
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98996
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75836
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77266
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11158
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795641
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119947
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400214
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72301
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12549
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.504898
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043426
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563609
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25626
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14214
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24066
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68667
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27972
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16158
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36279
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755516
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074774
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3537
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663534
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06313
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434001
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957797
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44581
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12857
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97873
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0324
‹(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40652
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31051
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60809
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7248
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721691
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029088
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.307849
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604709
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.001793
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366641
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873903
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330197
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00383
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81961
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82687
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1364
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91392
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00408
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06718
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83651
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688299
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983773
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262657
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555343
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.941464
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.300439
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.791707
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219483
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881959
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66462
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62142
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86365
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53894
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43289
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42304
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27429
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655342
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938834
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218123
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50694
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882133
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235379
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711174
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130639
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762886
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51365
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42191
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60006
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2019
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94191
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85403
ı(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73027
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622816
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894276
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174238
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45927
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823785
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171442
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632271
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043676
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646538
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36279
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22814
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34557
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87447
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94845
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31276
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13871
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590724
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850107
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.131
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412327
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766407
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.10862
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.552103
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958551
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532849
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21127
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0399
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09979
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55019
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49763
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72807
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.601
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.559057
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806324
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088399
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.366101
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70562
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046885
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465899
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875223
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421743
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06344
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.857
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86232
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23902
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07819
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09901
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97232
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53882
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52782
ÿ(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762941
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046433
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320588
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644582
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986229
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.381021
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793655
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313161
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.919204
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67926
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6328
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94026
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69192
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07468
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36609
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9891
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497007
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724471
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005095
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275781
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584328
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926634
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297466
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713808
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207034
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778471
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52097
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43181
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65325
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31369
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55532
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79103
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50507
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466617
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691758
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96438
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231669
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524854
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868083
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220148
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.635639
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101477
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654025
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37202
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24534
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38324
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.94983
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06443
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24492
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0406
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436649
ù(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659513
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.924284
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.18825
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.474656
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810562
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157141
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559115
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.988954
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539692
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22709
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06459
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14453
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60243
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60465
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14944
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43616
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94105
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407101
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.627732
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.884799
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.145515
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428259
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754057
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09529
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484202
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.880985
(407.41, 6.55, 360.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428082
