¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(399.47, 14.31, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969534
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.977055
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.955208
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.935021
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.916479
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.342366
(399.57, 14.14, 244.15) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 11.12239
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66411
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46887
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3553
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57573
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20383
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41382
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012604
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239356
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485182
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7468
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.530194
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.409697
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.383574
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.358898
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.335643
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.313783
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.756391
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962344
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58477
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19217
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.753786
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.377608
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.356051
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.336224
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.754227
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.928535
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64375
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44413
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3238
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39812
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90015
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05721
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020273
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247652
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494178
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757063
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.591606
ô(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.462913
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.436563
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.411674
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.388215
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.366164
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.394076
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.832145
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64112
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23724
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.31959
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.136236
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.826098
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.804804
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.785323
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.3975
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62348
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41705
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29394
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23993
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61993
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7157
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027991
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256049
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503304
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767401
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.655682
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.518305
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.49172
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.466605
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.442937
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.420687
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.399834
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.877536
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69874
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.05903
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.79863
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.78162
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.354121
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.331136
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.310071
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.91492
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.30463
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3928
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26715
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21388
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39494
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035816
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264489
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512485
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777931
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.72253
ù(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.646087
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.549121
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.523775
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.499886
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.477428
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.456381
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.934256
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.68982
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.34399
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.32543
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.52575
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.36778
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.926461
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.903553
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.882674
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7137
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37131
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24347
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19127
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2331
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043715
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273011
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52178
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788574
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.792269
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.714524
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.608852
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.583263
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.559144
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.536472
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.515222
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.993199
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.12619
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.911774
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.893799
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 11.10829
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.92859
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.93159
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.58007
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 10.55716
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77549
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43396
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22285
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17203
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21172
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051666
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281649
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53112
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799329
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086839
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.785907
õ(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.671
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.645158
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.620801
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.597904
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.576442
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.054446
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.535351
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.515999
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.575133
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.72176
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.45168
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.60524
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.35818
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.33284
(399.57, 14.14, 244.15) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 11.30981
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50413
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.226
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1562
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057825
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29035
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540574
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810246
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098758
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.860368
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.735658
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.709552
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.684947
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.661816
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.640134
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.118074
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.17109
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.152327
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 10.25817
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.02951
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.01349
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 12.17281
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22811
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98996
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90849
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57775
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30593
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063318
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298444
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55012
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821273
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110792
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.938043
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.802923
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.776545
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.75168
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.728306
€ (399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.706395
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.184173
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.168447
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.83779
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.931516
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.62518
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.60959
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.77374
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35186
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06283
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97982
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65492
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90139
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068841
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304408
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559743
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832447
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123003
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.019081
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.872905
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.846242
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.821108
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.797479
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.775329
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.252836
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.189517
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.539177
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.626607
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.25137
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 11.28373
(399.57, 14.14, 244.15) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 13.57141
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.15244
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.18152
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 11.87584
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20244
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074421
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310489
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566957
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843757
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135315
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.10364
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.021648
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.918756
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.893341
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.869448
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.84705
(399.57, 14.14, 244.15) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.877824
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.241648
(399.57, 14.14, 244.15) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.259673
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.921597
(399.57, 14.14, 244.15) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.904814
ë(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.445645
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.45643
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.641157
(399.57, 14.14, 244.15) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 12.12543
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55545
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74976
(399.57, 14.14, 244.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74184
