¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.986836
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.517254
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.124579
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.104944
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.086287
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.068591
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.051832
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.035995
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.021062
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.007017
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 3.993845
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.175482
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.570363
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.556538
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.670267
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.268874
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.71496
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.70328
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.25004
  (422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.22461
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.78604
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.77578
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.76784
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.7622
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.75885
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.16548
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.243566
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.327965
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.419453
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.518936
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.213707
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.193569
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.174432
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.156276
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.13908
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.122827
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.107498
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.093077
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.079552
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.180452
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.620178
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.606197
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.678992
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.279557
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.52287
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.61924
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.31401
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.88065
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.86794
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.85756
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84952
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84379
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.84037
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.166737
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.244922
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.329432
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.421045
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.520669
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.307646
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.286973
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.267326
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.248683
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.231023
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.214327
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.198579
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.183759
(422.65, 14.73, 249.45) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 4.169855
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.687338
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.672014
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.657872
 (422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.688
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.290588
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.59877
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.67137
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.16303
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.96619
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.95333
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.94284
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.93468
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.92886
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.92537
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.168031
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.246318
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.330943
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.422683
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.522453
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.937801
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.910667
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.884922
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.860538
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.837489
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.81575
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.795297
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.77611
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.758169
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.741454
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.725949
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.711638
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.698507
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 6.301968
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.67787
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.72546
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.07362
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.05534
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.04234
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.03171
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.02344
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.01752
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 12.01395
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.169361
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.247754
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.332495
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.424369
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.524289
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.93044
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.913445
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.897353
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.882146
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.867809
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.854326
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.841682
š (422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.8631
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.814674
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.797759
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.782064
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.767578
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.754282
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.78045
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.76029
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.78155
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.49861
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.170728
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.249228
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.334091
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.4261
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.526174
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.918166
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.901229
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.885192
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.870038
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.855751
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.842315
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.829716
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.867568
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.133576
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.856339
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.840449
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.825777
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.812309
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.8665
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.84612
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.83969
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.56482
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.172132
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.250743
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.33573
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.427879
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.528111
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.906733
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.889851
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.873866
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.858761
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.84452
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.831128
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.81857
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.87216
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.138835
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.445889
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.901194
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.886331
(422.65, 14.73, 249.45) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 5.872683
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.95609
‹ (422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.93549
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 10.91709
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.64061
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.173572
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.252297
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.337412
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.429704
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.530098
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.896131
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.879299
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.863362
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.848303
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.834105
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.820753
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.808234
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.876876
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.144236
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.452138
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.810475
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.38017
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.07244
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.04936
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.02853
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.00991
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.65125
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.175047
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.253889
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.339135
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.431575
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.532136
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.886348
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.869563
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.85367
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.838652
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.824494
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.81118
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.798696
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.881715
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.14978
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.458551
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.817979
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.351216
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.341525
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.36419
(422.65, 14.73, 249.45) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 11.36021
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.79158
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.66224
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.176559
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.255521
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.340901
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.433492
„ (422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.534223
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.877375
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.860632
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.844779
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.8298
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.815678
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.802398
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.789947
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.886679
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.155468
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.465132
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.82568
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.168711
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.159274
(422.65, 14.73, 249.45) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 6.377702
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52561
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88114
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.65005
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.178107
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.257191
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.342709
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.435454
(422.65, 14.73, 249.45) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 2.536361
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.869201
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.852497
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.836682
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.821736
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.807648
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.794399
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.781978
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 3.891766
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.161298
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.471879
(422.65, 14.73, 249.45) (402.94, 7.66, 254.99) (1.84, 1.43, 1.86) Tools 4.833578
