¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(332.27, 7.44, 364.77) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.697591
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44941
§(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.298
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08928
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21203
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.597878
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.595834
(333.00, 7.53, 362.54) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.59566
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017344
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243797
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489267
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75623
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047497
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366589
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729092
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130855
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578406
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07999
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645845
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.7742
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.747176
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.722194
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.699223
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.678244
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.657423
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.642174
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.627048
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.613841
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.60254
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.593134
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.585612
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.579969
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.576198
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.543086
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.57426
(333.00, 7.53, 362.54) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 9.576092
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016294
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242683
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488024
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754886
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364901
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725949
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127322
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574489
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075537
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640801
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26694
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9749
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71579
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38133
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22771
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.333021
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7157
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.728112
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.281458
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.368149
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.22376
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01531
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241608
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486877
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75361
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044629
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363371
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722806
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123853
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570578
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071177
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631684
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25008
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95563
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71833
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38418
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13296
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.217819
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48582
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7678
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.772863
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.003756
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.072299
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.92679
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014394
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240606
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4858
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752435
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043338
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361947
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719742
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120426
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56677
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066924
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61707
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23345
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93655
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72169
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38793
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.770239
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.852581
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25997
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.751537
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.802604
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.856359
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.649983
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013534
É(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239663
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484781
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751304
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042134
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360633
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716756
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117115
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563072
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.593269
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.563431
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.535456
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.509315
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.484985
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.462439
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.441653
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.422606
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.405282
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.38966
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.375725
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.363464
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.352868
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.34392
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.336617
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.330947
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.326909
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.324496
(333.00, 7.53, 362.54) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.323708
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012716
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238796
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483821
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75027
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041009
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359368
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713779
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11384
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559406
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.604584
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.577268
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.551788
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.528117
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.506229
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.486105
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.467721
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.451061
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.43611
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.422848
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.411266
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.401352
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.393095
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.386487
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.381523
¨(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.378197
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.293966
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.294246
(333.00, 7.53, 362.54) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 8.296144
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011979
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237964
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482956
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.749321
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039946
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358256
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710905
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11064
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553739
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034407
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574281
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18492
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.991346
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68165
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.938787
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.557426
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.897879
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93346
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.86736
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0858
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.843552
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.826638
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.486575
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 9.816845
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.465183
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011309
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237244
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482137
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748442
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038986
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357203
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708092
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107513
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542757
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0221
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560452
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.09122
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.863
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66086
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41373
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.618888
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06622
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.21695
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6868
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90197
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.552547
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.06855
¯(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.525918
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010667
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236558
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481412
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747634
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038126
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35625
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706045
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103524
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531907
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009966
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54678
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15368
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84528
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6404
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.506
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.682945
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22734
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.20859
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55201
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72211
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.622873
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.13927
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.589216
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010092
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235919
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480744
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746922
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037343
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355381
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705095
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093918
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521235
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998049
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533311
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13842
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.35148
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.32488
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.30042
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.749683
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.25782
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.20042
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.19399
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.20942
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.771542
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 8.689112
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.17925
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.17319
(333.00, 7.53, 362.54) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 10.16912
