¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(366.49, 7.19, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394626
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802947
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139809
§(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621601
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165897
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760951
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13602
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54319
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1988
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23059
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.89709
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.133971
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.118019
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.103936
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.091705
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.208692
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620958
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894729
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13616
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344176
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566163
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803578
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204094
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694024
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248055
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761865
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13703
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54429
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19133
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23105
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.583014
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.151677
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.135697
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.121585
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.109333
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.265971
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618731
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892329
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137123
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345139
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567232
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826038
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269236
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767482
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33153
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763553
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13882
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54626
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18375
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23116
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.596999
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.171242
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.155231
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.141085
®(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.760581
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.323545
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616513
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889899
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138447
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346594
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568752
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884904
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335269
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842013
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416314
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765924
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1414
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.273051
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.252411
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.233473
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.216221
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.200636
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.186703
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.245994
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.381674
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.381398
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614235
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887413
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140194
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348462
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570758
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944527
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402198
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917666
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421894
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769032
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14474
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.29403
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.27334
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.254358
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.237065
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.221444
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.207479
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.268696
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.405167
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.43952
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611937
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884891
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142397
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350762
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589633
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004905
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470009
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994367
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425465
¶(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772866
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14892
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.316737
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.295995
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.276964
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.259627
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.243968
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.229968
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.292919
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.430231
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.497886
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609602
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882364
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144993
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353539
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64428
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065984
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53873
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072153
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429686
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777414
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15382
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.341197
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.320395
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.301313
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.283931
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.268229
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.254192
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.31868
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.456895
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.556486
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194465
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879762
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147957
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356723
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69961
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127831
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608352
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112104
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434587
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78269
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15953
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.367431
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.346569
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.327432
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.309999
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.294251
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.280175
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.346004
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.485178
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.6153
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192212
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877148
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151378
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365789
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75553
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19045
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678847
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117298
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440142
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78869
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16604
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.395469
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.374543
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.355347
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.337859
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.322062
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.307943
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.374914
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.515104
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.674315
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18993
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874513
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155195
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416572
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812047
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250075
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689157
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123089
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446417
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795448
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17333
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.425342
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.404346
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.385085
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.367539
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.351693
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.337529
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.405435
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.546705
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.733515
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187617
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442534
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159421
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467803
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851111
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246146
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684785
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129538
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453354
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802912
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18141
©(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.457077
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.436007
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.416681
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.399075
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.383172
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.36896
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.437594
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.580007
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.792877
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185277
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439984
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164098
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490323
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847508
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242146
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680341
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136604
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460954
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81112
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19029
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.490711
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.469563
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.450165
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.432494
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.416534
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.402271
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.471422
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.615039
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.852383
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182908
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437403
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715112
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487027
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843867
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238105
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675837
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144305
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469248
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820065
(365.18, 7.10, 350.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19998
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.526278
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.505048
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.485573
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.467834
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.451815
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.437497
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.506947
(365.18, 7.10, 350.73) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 8.651834
