¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(329.35, 7.34, 376.69) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.728885
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19206
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766004
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.416
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12874
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94869
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9366
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13166
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57334
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28284
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29318
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05291
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.4505
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.42761
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.40914
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.39505
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.38534
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 22.38
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 22.37903
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 22.38242
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 22.39018
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898316
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133721
ü(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391366
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672963
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981941
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822071
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2293
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68304
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191624
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765474
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41644
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12922
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94923
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93565
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13054
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57196
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24567
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2335
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.15528
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.12957
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.10803
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.09064
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.07739
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.06825
(329.71, 7.38, 375.40) (331.43, 1.25, 338.11) (1.66, 2.50, 1.66) Crane 21.06323
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 20.98771
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 21.06551
(329.71, 7.38, 375.40) (331.43, 3.75, 338.11) (1.66, 2.50, 1.66) Crane 21.07282
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898359
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133759
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391407
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673006
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454317
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821726
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228906
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682591
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191097
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764938
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41689
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12976
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94988
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93464
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12934
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57051
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20865
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19704
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92678
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898412
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133793
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391444
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120928
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453985
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821352
÷(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228478
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682136
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190606
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764338
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41665
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13038
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95055
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9336
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12807
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56899
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2063
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16444
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81339
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898479
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133822
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391477
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120609
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453636
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82097
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228061
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681666
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190048
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763724
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41595
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13105
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95135
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93249
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12675
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56738
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21099
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13248
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65679
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89842
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133851
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817031
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120272
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453264
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820569
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227603
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681148
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189446
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763087
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41521
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13177
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95219
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93132
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12536
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56568
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21604
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07351
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50227
©(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16945
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.89837
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542367
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81669
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119939
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452882
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820111
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227123
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680603
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18886
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762389
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41441
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13255
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95311
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93011
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.46642
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.43938
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.41505
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.39673
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38511
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37611
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.36973
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.36595
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.36479
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.36623
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37028
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37694
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898327
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542684
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816359
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11954
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452499
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819652
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226622
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68003
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188224
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761664
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41361
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13337
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95407
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92886
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.52455
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.49739
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.47296
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.45123
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.43219
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.41582
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.4021
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.39101
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38254
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.3767
´(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37346
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37283
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295535
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542986
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816007
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119144
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452065
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819204
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22612
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679453
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187588
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760923
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41278
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13428
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95509
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92753
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.52298
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.49582
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.47139
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.44967
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.43063
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.41426
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.40054
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38945
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38099
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37514
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37191
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37128
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295826
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543296
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815636
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118765
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451591
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81869
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225545
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678832
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186913
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76017
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41189
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13526
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95621
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92614
(329.71, 7.38, 375.40) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 13.52404
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.49688
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.47245
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.45073
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.43169
(329.71, 7.38, 375.40) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 13.41532
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.4016
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.39051
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38204
±(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.3762
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37296
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37234
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296139
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543633
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81527
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11834
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451156
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818209
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224981
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678226
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186203
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75936
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41096
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13627
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95739
(329.71, 7.38, 375.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92471
(329.71, 7.38, 375.40) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 13.52774
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.50058
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.47614
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.45441
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.43537
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.41899
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.40526
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.39417
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.38571
(329.71, 7.38, 375.40) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.37986
