¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(401.04, 14.82, 310.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424518
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494417
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.702436
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928028
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173457
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441397
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189167
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522903
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899923
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32673
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804139
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337804
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915081
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57069
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35042
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27476
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09111
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97529
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79528
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.306241
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498954
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707348
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933361
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179265
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447747
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196024
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530408
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911449
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339596
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818517
‰(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34946
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92829
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58568
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37485
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30399
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09301
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97906
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69353
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310535
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.503588
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712364
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938806
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185198
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897759
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20305
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538162
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923142
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352666
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833171
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361429
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941802
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60112
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39971
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31862
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12167
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93967
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59479
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315492
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508317
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717482
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944363
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191252
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904357
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210285
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547821
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93507
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36594
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848083
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37376
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955748
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61797
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42502
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34484
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15146
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90248
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49902
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32111
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513139
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722703
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950033
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197429
 (400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911154
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217704
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558742
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947201
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379449
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863265
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386433
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970078
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64017
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44563
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37205
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18245
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86734
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40606
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326839
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518056
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728026
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955814
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203728
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918115
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22533
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569819
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959517
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393185
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878657
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399396
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984757
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66175
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46367
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3986
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21458
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83429
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34121
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332083
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523067
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733451
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961706
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643714
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925246
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233147
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581113
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972015
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407104
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892372
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412732
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999849
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67766
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48211
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42023
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24794
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80329
”(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30787
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336216
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529237
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738976
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967708
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650428
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932568
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241161
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592539
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984694
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421297
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90455
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426404
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01532
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69395
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50097
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44238
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28248
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77434
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27672
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340434
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535769
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744605
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.973821
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65729
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940041
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24935
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604149
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997596
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43566
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917004
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440399
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03117
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71062
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52027
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46501
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28353
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74741
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24774
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344733
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540438
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75033
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980042
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664296
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947694
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259639
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615959
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010683
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450286
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929743
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454764
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0474
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7276
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53998
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48814
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2603
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72248
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22093
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.349115
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545172
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756685
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405383
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671457
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955522
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27047
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627872
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023933
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465105
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942809
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.469429
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06402
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74494
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56009
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51175
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23887
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69953
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20917
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353579
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549992
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762532
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411419
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678815
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963511
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281425
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640005
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037399
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477896
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956147
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484443
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08104
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76264
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58067
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53586
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21933
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68742
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24109
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.358123
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554901
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767849
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417548
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686306
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971711
¥(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292552
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652309
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051054
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484765
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969827
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499803
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09841
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78074
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60163
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56048
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20668
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71882
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27517
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.362749
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559897
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773263
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423793
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693477
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980006
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303829
(400.25, 14.81, 310.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664777
